Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability
25740142;1000800381220798400;63758938350422;(0.608, 1.298, 0.428);(-0.186, 0.496, 0.027, 0.848);INVALID;;;INVALID;;;;INVALID;;;;;
25740143;1000800381230774500;63758938350422;(0.608, 1.298, 0.428);(-0.186, 0.496, 0.027, 0.848);INVALID;;;INVALID;;;;INVALID;;;;;
25740144;1000800381240791600;63758938350438;(0.608, 1.298, 0.427);(-0.187, 0.496, 0.028, 0.848);INVALID;;;INVALID;;;;INVALID;;;;;
25740145;1000800381250783700;63758938350438;(0.608, 1.298, 0.427);(-0.187, 0.496, 0.028, 0.848);INVALID;;;INVALID;;;;INVALID;;;;;
25740146;1000800381260784800;63758938350455;(0.608, 1.298, 0.427);(-0.188, 0.495, 0.028, 0.848);INVALID;;;INVALID;;;;INVALID;;;;;
25740147;1000800381270822300;63758938350471;(0.607, 1.298, 0.428);(-0.188, 0.495, 0.029, 0.848);INVALID;;;INVALID;;;;INVALID;;;;;
25740148;1000800381280897100;63758938350471;(0.607, 1.298, 0.428);(-0.188, 0.495, 0.029, 0.848);INVALID;;;INVALID;;;;INVALID;;;;;
25740149;1000800381290913300;63758938350488;(0.607, 1.298, 0.428);(-0.189, 0.494, 0.029, 0.848);INVALID;;;INVALID;;;;INVALID;;;;;
25740150;1000800381300909900;63758938350488;(0.607, 1.298, 0.428);(-0.189, 0.494, 0.029, 0.848);INVALID;;;INVALID;;;;INVALID;;;;;
25740151;1000800381310902900;63758938350505;(0.607, 1.298, 0.428);(-0.189, 0.494, 0.030, 0.848);INVALID;;;INVALID;;;;INVALID;;;;;
25740152;1000800381320914800;63758938350521;(0.607, 1.298, 0.428);(-0.189, 0.493, 0.030, 0.849);INVALID;;;INVALID;;;;INVALID;;;;;
25740153;1000800381330900400;63758938350521;(0.607, 1.298, 0.428);(-0.189, 0.493, 0.030, 0.849);INVALID;;;INVALID;;;;INVALID;;;;;
25740154;1000800381340921400;63758938350538;(0.607, 1.298, 0.428);(-0.189, 0.492, 0.030, 0.849);INVALID;;;INVALID;;;;INVALID;;;;;
25740155;1000800381351032900;63758938350538;(0.607, 1.298, 0.428);(-0.189, 0.492, 0.030, 0.849);INVALID;;;INVALID;;;;INVALID;;;;;
25740156;1000800381361039700;63758938350555;(0.607, 1.298, 0.428);(-0.189, 0.492, 0.031, 0.849);INVALID;;;INVALID;;;;INVALID;;;;;
25740157;1000800381371052400;63758938350572;(0.607, 1.298, 0.428);(-0.189, 0.491, 0.031, 0.850);INVALID;;;INVALID;;;;INVALID;;;;;
25740158;1000800381381024100;63758938350572;(0.607, 1.298, 0.428);(-0.189, 0.491, 0.031, 0.850);INVALID;;;INVALID;;;;INVALID;;;;;
25740159;1000800381391041000;63758938350588;(0.607, 1.298, 0.428);(-0.189, 0.491, 0.031, 0.850);INVALID;;;INVALID;;;;INVALID;;;;;
25740160;1000800381401037600;63758938350588;(0.607, 1.298, 0.428);(-0.189, 0.491, 0.031, 0.850);INVALID;;;INVALID;;;;INVALID;;;;;
25740161;1000800381411152100;63758938350605;(0.606, 1.298, 0.428);(-0.189, 0.490, 0.031, 0.850);INVALID;;;INVALID;;;;INVALID;;;;;
25740162;1000800381421165600;63758938350622;(0.606, 1.298, 0.429);(-0.188, 0.489, 0.032, 0.851);INVALID;;;INVALID;;;;INVALID;;;;;
25740163;1000800381431150700;63758938350622;(0.606, 1.298, 0.429);(-0.188, 0.489, 0.032, 0.851);INVALID;;;INVALID;;;;INVALID;;;;;
25740164;1000800381441211000;63758938350638;(0.606, 1.298, 0.429);(-0.188, 0.489, 0.032, 0.851);INVALID;;;INVALID;;;;INVALID;;;;;
25740165;1000800381451156600;63758938350638;(0.606, 1.298, 0.429);(-0.188, 0.489, 0.032, 0.851);INVALID;;;INVALID;;;;INVALID;;;;;
25740166;1000800381461159800;63758938350655;(0.606, 1.298, 0.429);(-0.188, 0.488, 0.032, 0.852);INVALID;;;INVALID;;;;INVALID;;;;;
25740167;1000800381471314500;63758938350672;(0.606, 1.298, 0.429);(-0.188, 0.487, 0.032, 0.852);INVALID;;;INVALID;;;;INVALID;;;;;
25740169;1000800381491323300;63758938350688;(0.606, 1.298, 0.429);(-0.188, 0.487, 0.032, 0.852);INVALID;;;INVALID;;;;INVALID;;;;;
25740170;1000800381501275100;63758938350688;(0.606, 1.298, 0.429);(-0.188, 0.487, 0.032, 0.852);INVALID;;;INVALID;;;;INVALID;;;;;
25740171;1000800381511288000;63758938350705;(0.606, 1.298, 0.430);(-0.188, 0.487, 0.032, 0.853);INVALID;;;INVALID;;;;INVALID;;;;;
25740172;1000800381521293100;63758938350722;(0.606, 1.298, 0.430);(-0.188, 0.487, 0.032, 0.853);INVALID;;;INVALID;;;;INVALID;;;;;
25740173;1000800381531285800;63758938350722;(0.606, 1.298, 0.430);(-0.188, 0.487, 0.032, 0.853);INVALID;;;INVALID;;;;INVALID;;;;;
25740174;1000800381541406300;63758938350738;(0.606, 1.298, 0.430);(-0.188, 0.487, 0.032, 0.852);INVALID;;;INVALID;;;;INVALID;;;;;
25740175;1000800381551411400;63758938350738;(0.606, 1.298, 0.430);(-0.188, 0.487, 0.032, 0.852);INVALID;;;INVALID;;;;INVALID;;;;;
25740176;1000800381561409500;63758938350755;(0.606, 1.298, 0.430);(-0.188, 0.487, 0.032, 0.852);INVALID;;;INVALID;;;;INVALID;;;;;
25740177;1000800381571423600;63758938350771;(0.605, 1.298, 0.430);(-0.187, 0.487, 0.032, 0.852);INVALID;;;INVALID;;;;INVALID;;;;;
25740178;1000800381581427500;63758938350771;(0.605, 1.298, 0.430);(-0.187, 0.487, 0.032, 0.852);INVALID;;;INVALID;;;;INVALID;;;;;
25740179;1000800381591410400;63758938350788;(0.605, 1.298, 0.430);(-0.187, 0.488, 0.032, 0.852);INVALID;;;INVALID;;;;INVALID;;;;;
25740180;1000800381601526900;63758938350788;(0.605, 1.298, 0.430);(-0.187, 0.488, 0.032, 0.852);INVALID;;;INVALID;;;;INVALID;;;;;
25740181;1000800381611533400;63758938350805;(0.605, 1.298, 0.430);(-0.187, 0.488, 0.032, 0.852);INVALID;;;INVALID;;;;INVALID;;;;;
25740182;1000800381621531300;63758938350822;(0.605, 1.298, 0.430);(-0.187, 0.488, 0.032, 0.852);INVALID;;;INVALID;;;;INVALID;;;;;
25740183;1000800381631536600;63758938350822;(0.605, 1.298, 0.430);(-0.187, 0.488, 0.032, 0.852);INVALID;;;INVALID;;;;INVALID;;;;;
25740184;1000800381641525600;63758938350839;(0.605, 1.298, 0.431);(-0.188, 0.488, 0.033, 0.852);INVALID;;;INVALID;;;;INVALID;;;;;
25740185;1000800381651537000;63758938350839;(0.605, 1.298, 0.431);(-0.188, 0.488, 0.033, 0.852);INVALID;;;INVALID;;;;INVALID;;;;;
25740186;1000800381661662600;63758938350855;(0.605, 1.298, 0.431);(-0.187, 0.488, 0.033, 0.852);INVALID;;;INVALID;;;;INVALID;;;;;
25740187;1000800381671676000;63758938350872;(0.605, 1.298, 0.431);(-0.187, 0.488, 0.033, 0.852);INVALID;;;INVALID;;;;INVALID;;;;;
25740188;1000800381681688100;63758938350872;(0.605, 1.298, 0.431);(-0.187, 0.488, 0.033, 0.852);INVALID;;;INVALID;;;;INVALID;;;;;
25740189;1000800381691654200;63758938350888;(0.605, 1.298, 0.431);(-0.187, 0.488, 0.033, 0.852);INVALID;;;INVALID;;;;INVALID;;;;;
25740190;1000800381701662300;63758938350888;(0.605, 1.298, 0.431);(-0.187, 0.488, 0.033, 0.852);INVALID;;;INVALID;;;;INVALID;;;;;
25740191;1000800381711659000;63758938350905;(0.605, 1.298, 0.431);(-0.187, 0.488, 0.033, 0.852);INVALID;;;INVALID;;;;INVALID;;;;;
25740192;1000800381721657000;63758938350922;(0.605, 1.298, 0.432);(-0.187, 0.488, 0.033, 0.852);INVALID;;;INVALID;;;;INVALID;;;;;
25740193;1000800381731790600;63758938350922;(0.605, 1.298, 0.432);(-0.187, 0.488, 0.033, 0.852);INVALID;;;INVALID;;;;INVALID;;;;;
