Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability
343310;1000390866949723900;63759448351090;(0.252, 1.142, -1.015);(0.026, 0.225, -0.019, 0.974);VALID;(0.002, 0.022, 1.000);(0.000, 0.000, 0.000);VALID;(0.013, 0.008, 1.000);(-0.032, 0.000, 0.000);0.2170417;VALID;(-0.008, 0.042, 0.999);(0.032, 0.000, 0.000);0.209752;2;0
343311;1000390866959739700;63759448351106;(0.252, 1.142, -1.016);(0.025, 0.223, -0.018, 0.974);VALID;(0.004, 0.022, 1.000);(0.000, 0.000, 0.000);VALID;(0.017, 0.010, 1.000);(-0.032, 0.000, 0.000);0.216923;VALID;(-0.008, 0.041, 0.999);(0.032, 0.000, 0.000);0.2093906;2;0
343312;1000390866969874500;63759448351123;(0.253, 1.142, -1.016);(0.025, 0.222, -0.018, 0.975);VALID;(0.005, 0.024, 1.000);(0.000, 0.000, 0.000);VALID;(0.021, 0.015, 1.000);(-0.032, 0.000, 0.000);0.2169628;VALID;(-0.008, 0.040, 0.999);(0.032, 0.000, 0.000);0.2086658;2;0
343313;1000390866979823200;63759448351123;(0.253, 1.142, -1.016);(0.025, 0.222, -0.018, 0.975);VALID;(0.007, 0.025, 1.000);(0.000, 0.000, 0.000);VALID;(0.021, 0.019, 1.000);(-0.032, 0.000, 0.000);0.2171287;VALID;(-0.005, 0.040, 0.999);(0.032, 0.000, 0.000);0.2077124;2;0
343314;1000390866989847500;63759448351143;(0.253, 1.142, -1.016);(0.025, 0.222, -0.019, 0.974);VALID;(0.007, 0.028, 1.000);(0.000, 0.000, 0.000);VALID;(0.020, 0.022, 1.000);(-0.032, 0.000, 0.000);0.218384;VALID;(-0.005, 0.041, 0.999);(0.032, 0.000, 0.000);0.2073596;2;0
343315;1000390866999832000;63759448351143;(0.253, 1.142, -1.016);(0.025, 0.222, -0.019, 0.974);VALID;(0.006, 0.031, 1.000);(0.000, 0.000, 0.000);INVALID;;;;VALID;(-0.004, 0.041, 0.999);(0.032, 0.000, 0.000);0.2069723;2;0
343316;1000390867009847500;63759448351157;(0.253, 1.142, -1.016);(0.026, 0.223, -0.021, 0.974);VALID;(0.007, 0.029, 1.000);(0.000, 0.000, 0.000);VALID;(0.019, -0.013, 1.000);(-0.032, 0.000, 0.000);0.1966008;VALID;(-0.004, 0.041, 0.999);(0.032, 0.000, 0.000);0.2062677;0.4331532;0
343317;1000390867019838700;63759448351173;(0.253, 1.142, -1.017);(0.026, 0.223, -0.022, 0.974);VALID;(0.008, 0.027, 1.000);(0.000, 0.000, 0.000);VALID;(0.021, -0.019, 1.000);(-0.032, 0.000, 0.000);0.1966671;VALID;(-0.002, 0.041, 0.999);(0.032, 0.000, 0.000);0.2058121;0.3677236;0
343318;1000390867029942000;63759448351173;(0.253, 1.142, -1.017);(0.026, 0.223, -0.022, 0.974);VALID;(0.008, 0.025, 1.000);(0.000, 0.000, 0.000);VALID;(0.020, 0.015, 1.000);(-0.032, 0.000, 0.000);0.1943731;VALID;(-0.002, 0.040, 0.999);(0.032, 0.000, 0.000);0.2047043;2;0
343319;1000390867039956900;63759448351190;(0.253, 1.142, -1.017);(0.026, 0.224, -0.022, 0.974);VALID;(0.012, 0.026, 1.000);(0.000, 0.000, 0.000);VALID;(0.026, 0.019, 0.999);(-0.032, 0.000, 0.000);0.214598;VALID;(0.001, 0.040, 0.999);(0.032, 0.000, 0.000);0.2033276;2;0
343320;1000390867049964700;63759448351190;(0.253, 1.142, -1.017);(0.026, 0.224, -0.022, 0.974);VALID;(0.016, 0.027, 0.999);(0.000, 0.000, 0.000);VALID;(0.032, 0.022, 0.999);(-0.032, 0.000, 0.000);0.2144495;VALID;(0.004, 0.040, 0.999);(0.032, 0.000, 0.000);0.2033388;2;0
343321;1000390867060049100;63759448351206;(0.253, 1.142, -1.017);(0.026, 0.225, -0.022, 0.974);VALID;(0.020, 0.029, 0.999);(0.000, 0.000, 0.000);VALID;(0.035, 0.025, 0.999);(-0.032, 0.000, 0.000);0.2138978;VALID;(0.007, 0.040, 0.999);(0.032, 0.000, 0.000);0.2031382;2;0
343322;1000390867069958400;63759448351225;(0.253, 1.143, -1.017);(0.024, 0.226, -0.021, 0.974);VALID;(0.025, 0.032, 0.999);(0.000, 0.000, 0.000);VALID;(0.039, 0.027, 0.999);(-0.032, 0.000, 0.000);0.2138069;VALID;(0.013, 0.042, 0.999);(0.032, 0.000, 0.000);0.2010013;2;0
343323;1000390867079956200;63759448351225;(0.253, 1.143, -1.017);(0.024, 0.226, -0.021, 0.974);VALID;(0.027, 0.033, 0.999);(0.000, 0.000, 0.000);VALID;(0.038, 0.026, 0.999);(-0.032, 0.000, 0.000);0.2131212;VALID;(0.017, 0.044, 0.999);(0.032, 0.000, 0.000);0.2010557;2;0
343324;1000390867089982700;63759448351243;(0.253, 1.143, -1.017);(0.023, 0.226, -0.020, 0.974);VALID;(0.028, 0.034, 0.999);(0.000, 0.000, 0.000);VALID;(0.040, 0.026, 0.999);(-0.032, 0.000, 0.000);0.2121802;VALID;(0.017, 0.045, 0.999);(0.032, 0.000, 0.000);0.2014003;2;0
343325;1000390867100076600;63759448351243;(0.253, 1.143, -1.017);(0.023, 0.226, -0.020, 0.974);VALID;(0.030, 0.036, 0.999);(0.000, 0.000, 0.000);VALID;(0.041, 0.026, 0.999);(-0.032, 0.000, 0.000);0.2115995;VALID;(0.020, 0.048, 0.999);(0.032, 0.000, 0.000);0.2038675;2;0
343326;1000390867110099600;63759448351259;(0.254, 1.143, -1.017);(0.022, 0.226, -0.018, 0.974);VALID;(0.031, 0.038, 0.999);(0.000, 0.000, 0.000);VALID;(0.044, 0.027, 0.999);(-0.032, 0.000, 0.000);0.2116297;VALID;(0.020, 0.051, 0.999);(0.032, 0.000, 0.000);0.203642;2;0
343327;1000390867120089900;63759448351275;(0.254, 1.144, -1.017);(0.022, 0.226, -0.017, 0.974);VALID;(0.032, 0.041, 0.999);(0.000, 0.000, 0.000);VALID;(0.046, 0.029, 0.999);(-0.032, 0.000, 0.000);0.2116805;VALID;(0.019, 0.054, 0.998);(0.032, 0.000, 0.000);0.2036856;2;0
343328;1000390867130078900;63759448351275;(0.254, 1.144, -1.017);(0.022, 0.226, -0.017, 0.974);VALID;(0.032, 0.046, 0.998);(0.000, 0.000, 0.000);VALID;(0.046, 0.035, 0.998);(-0.032, 0.000, 0.000);0.212232;VALID;(0.019, 0.058, 0.998);(0.032, 0.000, 0.000);0.2036732;2;0
343329;1000390867140079100;63759448351292;(0.254, 1.144, -1.017);(0.022, 0.226, -0.017, 0.974);VALID;(0.033, 0.052, 0.998);(0.000, 0.000, 0.000);VALID;(0.049, 0.044, 0.998);(-0.032, 0.000, 0.000);0.2124979;VALID;(0.019, 0.061, 0.998);(0.032, 0.000, 0.000);0.2046283;2;0
343330;1000390867150079700;63759448351292;(0.254, 1.144, -1.017);(0.022, 0.226, -0.017, 0.974);VALID;(0.034, 0.057, 0.998);(0.000, 0.000, 0.000);VALID;(0.051, 0.050, 0.997);(-0.032, 0.000, 0.000);0.2113875;VALID;(0.018, 0.064, 0.998);(0.032, 0.000, 0.000);0.2048997;2;0
343331;1000390867160217200;63759448351309;(0.254, 1.144, -1.017);(0.022, 0.225, -0.016, 0.974);VALID;(0.036, 0.062, 0.997);(0.000, 0.000, 0.000);VALID;(0.056, 0.059, 0.997);(-0.032, 0.000, 0.000);0.2113468;VALID;(0.018, 0.066, 0.998);(0.032, 0.000, 0.000);0.2050393;2;0
343332;1000390867170220000;63759448351326;(0.254, 1.144, -1.016);(0.022, 0.225, -0.017, 0.974);VALID;(0.037, 0.066, 0.997);(0.000, 0.000, 0.000);VALID;(0.060, 0.065, 0.996);(-0.032, 0.000, 0.000);0.2113328;VALID;(0.018, 0.068, 0.998);(0.032, 0.000, 0.000);0.2049229;2;0
343333;1000390867180203900;63759448351326;(0.254, 1.144, -1.016);(0.022, 0.225, -0.017, 0.974);VALID;(0.038, 0.067, 0.997);(0.000, 0.000, 0.000);VALID;(0.060, 0.067, 0.996);(-0.032, 0.000, 0.000);0.2114031;VALID;(0.018, 0.068, 0.998);(0.032, 0.000, 0.000);0.2046605;2;0
343334;1000390867190231900;63759448351345;(0.254, 1.144, -1.016);(0.021, 0.225, -0.017, 0.974);VALID;(0.038, 0.068, 0.997);(0.000, 0.000, 0.000);VALID;(0.062, 0.069, 0.996);(-0.032, 0.000, 0.000);0.21157;VALID;(0.017, 0.069, 0.997);(0.032, 0.000, 0.000);0.204577;2;0
343335;1000390867200205800;63759448351345;(0.254, 1.144, -1.016);(0.021, 0.225, -0.017, 0.974);VALID;(0.039, 0.067, 0.997);(0.000, 0.000, 0.000);VALID;(0.064, 0.066, 0.996);(-0.032, 0.000, 0.000);0.2118253;VALID;(0.017, 0.069, 0.997);(0.032, 0.000, 0.000);0.2045244;2;0
343336;1000390867210217900;63759448351360;(0.255, 1.144, -1.016);(0.021, 0.225, -0.018, 0.974);VALID;(0.040, 0.067, 0.997);(0.000, 0.000, 0.000);VALID;(0.066, 0.065, 0.996);(-0.032, 0.000, 0.000);0.2119281;VALID;(0.017, 0.069, 0.998);(0.032, 0.000, 0.000);0.2044617;2;0
343337;1000390867220355200;63759448351360;(0.255, 1.144, -1.016);(0.021, 0.225, -0.018, 0.974);VALID;(0.040, 0.066, 0.997);(0.000, 0.000, 0.000);VALID;(0.067, 0.063, 0.996);(-0.032, 0.000, 0.000);0.2113822;VALID;(0.017, 0.068, 0.998);(0.032, 0.000, 0.000);0.2043945;2;0
343338;1000390867230330500;63759448351375;(0.255, 1.144, -1.016);(0.020, 0.225, -0.019, 0.974);VALID;(0.041, 0.065, 0.997);(0.000, 0.000, 0.000);VALID;(0.068, 0.063, 0.996);(-0.032, 0.000, 0.000);0.2118318;VALID;(0.017, 0.067, 0.998);(0.032, 0.000, 0.000);0.2041823;2;0
343339;1000390867240331500;63759448351392;(0.255, 1.144, -1.016);(0.020, 0.225, -0.019, 0.974);VALID;(0.041, 0.064, 0.997);(0.000, 0.000, 0.000);VALID;(0.069, 0.062, 0.996);(-0.032, 0.000, 0.000);0.2117509;VALID;(0.017, 0.067, 0.998);(0.032, 0.000, 0.000);0.204048;1.219221;0
343340;1000390867250343200;63759448351392;(0.255, 1.144, -1.016);(0.020, 0.225, -0.019, 0.974);VALID;(0.041, 0.064, 0.997);(0.000, 0.000, 0.000);VALID;(0.068, 0.061, 0.996);(-0.032, 0.000, 0.000);0.211724;VALID;(0.016, 0.067, 0.998);(0.032, 0.000, 0.000);0.2039246;2;0
343341;1000390867260402600;63759448351408;(0.256, 1.144, -1.016);(0.020, 0.226, -0.020, 0.974);VALID;(0.041, 0.064, 0.997);(0.000, 0.000, 0.000);VALID;(0.068, 0.061, 0.996);(-0.032, 0.000, 0.000);0.2104123;VALID;(0.016, 0.067, 0.998);(0.032, 0.000, 0.000);0.2032595;1.217643;0
343342;1000390867270357600;63759448351425;(0.256, 1.144, -1.015);(0.019, 0.227, -0.020, 0.974);VALID;(0.041, 0.064, 0.997);(0.000, 0.000, 0.000);VALID;(0.069, 0.061, 0.996);(-0.032, 0.000, 0.000);0.2098334;VALID;(0.016, 0.066, 0.998);(0.032, 0.000, 0.000);0.203187;1.206737;0
343343;1000390867280331100;63759448351425;(0.256, 1.144, -1.015);(0.019, 0.227, -0.020, 0.974);VALID;(0.041, 0.063, 0.997);(0.000, 0.000, 0.000);VALID;(0.069, 0.061, 0.996);(-0.032, 0.000, 0.000);0.2097041;VALID;(0.016, 0.066, 0.998);(0.032, 0.000, 0.000);0.2028869;1.196048;0
343344;1000390867290455000;63759448351443;(0.257, 1.144, -1.015);(0.019, 0.228, -0.021, 0.973);VALID;(0.042, 0.063, 0.997);(0.000, 0.000, 0.000);VALID;(0.070, 0.061, 0.996);(-0.032, 0.000, 0.000);0.2098143;VALID;(0.016, 0.065, 0.998);(0.032, 0.000, 0.000);0.2028154;1.186167;0
343345;1000390867300454500;63759448351443;(0.257, 1.144, -1.015);(0.019, 0.228, -0.021, 0.973);VALID;(0.042, 0.062, 0.997);(0.000, 0.000, 0.000);VALID;(0.069, 0.059, 0.996);(-0.032, 0.000, 0.000);0.2108581;VALID;(0.016, 0.064, 0.998);(0.032, 0.000, 0.000);0.202999;1.206916;0
343346;1000390867310458000;63759448351459;(0.257, 1.145, -1.015);(0.019, 0.229, -0.021, 0.973);VALID;(0.041, 0.060, 0.997);(0.000, 0.000, 0.000);VALID;(0.068, 0.056, 0.996);(-0.032, 0.000, 0.000);0.2115444;VALID;(0.016, 0.063, 0.998);(0.032, 0.000, 0.000);0.2024991;1.215291;0
343347;1000390867320459300;63759448351475;(0.258, 1.145, -1.015);(0.019, 0.229, -0.022, 0.973);VALID;(0.042, 0.060, 0.997);(0.000, 0.000, 0.000);VALID;(0.069, 0.057, 0.996);(-0.032, 0.000, 0.000);0.2115311;VALID;(0.016, 0.062, 0.998);(0.032, 0.000, 0.000);0.2018809;1.216284;0
343348;1000390867330445000;63759448351475;(0.258, 1.145, -1.015);(0.019, 0.229, -0.022, 0.973);VALID;(0.042, 0.059, 0.997);(0.000, 0.000, 0.000);VALID;(0.068, 0.058, 0.996);(-0.032, 0.000, 0.000);0.2118334;VALID;(0.016, 0.060, 0.998);(0.032, 0.000, 0.000);0.2011287;2;0
343349;1000390867340485500;63759448351492;(0.258, 1.144, -1.015);(0.019, 0.230, -0.023, 0.973);VALID;(0.042, 0.060, 0.997);(0.000, 0.000, 0.000);VALID;(0.069, 0.060, 0.996);(-0.032, 0.000, 0.000);0.2129258;VALID;(0.016, 0.060, 0.998);(0.032, 0.000, 0.000);0.2000935;1.219413;0
343350;1000390867350580900;63759448351492;(0.258, 1.144, -1.015);(0.019, 0.230, -0.023, 0.973);VALID;(0.040, 0.059, 0.997);(0.000, 0.000, 0.000);INVALID;;;;VALID;(0.016, 0.058, 0.998);(0.032, 0.000, 0.000);0.1993465;2;0
343351;1000390867360601900;63759448351509;(0.258, 1.144, -1.014);(0.019, 0.231, -0.023, 0.972);VALID;(0.039, 0.055, 0.998);(0.000, 0.000, 0.000);VALID;(0.056, 0.016, 0.998);(-0.032, 0.000, 0.000);0.2033436;VALID;(0.016, 0.057, 0.998);(0.032, 0.000, 0.000);0.198771;0.7820932;0
343352;1000390867370598100;63759448351526;(0.259, 1.144, -1.014);(0.019, 0.231, -0.023, 0.972);VALID;(0.039, 0.054, 0.998);(0.000, 0.000, 0.000);VALID;(0.067, 0.049, 0.997);(-0.032, 0.000, 0.000);0.2034819;VALID;(0.015, 0.055, 0.998);(0.032, 0.000, 0.000);0.1984418;2;0
343353;1000390867380608300;63759448351526;(0.259, 1.144, -1.014);(0.019, 0.231, -0.023, 0.972);VALID;(0.038, 0.053, 0.998);(0.000, 0.000, 0.000);VALID;(0.069, 0.059, 0.996);(-0.032, 0.000, 0.000);0.2043964;VALID;(0.014, 0.052, 0.999);(0.032, 0.000, 0.000);0.1983602;1.150696;0
343354;1000390867390592500;63759448351546;(0.259, 1.144, -1.014);(0.020, 0.232, -0.023, 0.972);VALID;(0.038, 0.052, 0.998);(0.000, 0.000, 0.000);VALID;(0.069, 0.059, 0.996);(-0.032, 0.000, 0.000);0.2053451;VALID;(0.013, 0.051, 0.999);(0.032, 0.000, 0.000);0.1985477;1.123604;0
343355;1000390867400580900;63759448351546;(0.259, 1.144, -1.014);(0.020, 0.232, -0.023, 0.972);VALID;(0.038, 0.052, 0.998);(0.000, 0.000, 0.000);VALID;(0.069, 0.059, 0.996);(-0.032, 0.000, 0.000);0.2056016;VALID;(0.011, 0.049, 0.999);(0.032, 0.000, 0.000);0.1985702;1.091759;0
343356;1000390867410707900;63759448351559;(0.259, 1.144, -1.014);(0.020, 0.231, -0.023, 0.972);VALID;(0.038, 0.052, 0.998);(0.000, 0.000, 0.000);VALID;(0.069, 0.059, 0.996);(-0.032, 0.000, 0.000);0.2056783;VALID;(0.010, 0.048, 0.999);(0.032, 0.000, 0.000);0.1979602;1.064393;0
343357;1000390867420726300;63759448351576;(0.259, 1.143, -1.014);(0.021, 0.231, -0.023, 0.972);VALID;(0.037, 0.051, 0.998);(0.000, 0.000, 0.000);VALID;(0.069, 0.058, 0.996);(-0.032, 0.000, 0.000);0.2058177;VALID;(0.009, 0.046, 0.999);(0.032, 0.000, 0.000);0.197809;1.033263;0
343358;1000390867430707100;63759448351576;(0.259, 1.143, -1.014);(0.021, 0.231, -0.023, 0.972);VALID;(0.037, 0.050, 0.998);(0.000, 0.000, 0.000);VALID;(0.068, 0.058, 0.996);(-0.032, 0.000, 0.000);0.2057779;VALID;(0.007, 0.045, 0.999);(0.032, 0.000, 0.000);0.1978658;1.003693;0
343359;1000390867440698200;63759448351594;(0.259, 1.143, -1.014);(0.022, 0.231, -0.023, 0.973);VALID;(0.036, 0.049, 0.998);(0.000, 0.000, 0.000);VALID;(0.068, 0.057, 0.996);(-0.032, 0.000, 0.000);0.2057912;VALID;(0.005, 0.044, 0.999);(0.032, 0.000, 0.000);0.1981717;0.9806164;0
343360;1000390867450721000;63759448351594;(0.259, 1.143, -1.014);(0.022, 0.231, -0.023, 0.973);VALID;(0.036, 0.048, 0.998);(0.000, 0.000, 0.000);VALID;(0.068, 0.056, 0.996);(-0.032, 0.000, 0.000);0.2058799;VALID;(0.004, 0.043, 0.999);(0.032, 0.000, 0.000);0.1981553;0.9613469;0
343361;1000390867460721500;63759448351609;(0.259, 1.143, -1.014);(0.023, 0.230, -0.024, 0.973);VALID;(0.035, 0.045, 0.998);(0.000, 0.000, 0.000);VALID;(0.067, 0.049, 0.997);(-0.032, 0.000, 0.000);0.2058236;VALID;(0.002, 0.042, 0.999);(0.032, 0.000, 0.000);0.198186;0.9817668;0
343362;1000390867470841600;63759448351624;(0.260, 1.142, -1.014);(0.024, 0.230, -0.024, 0.973);VALID;(0.030, 0.037, 0.999);(0.000, 0.000, 0.000);VALID;(0.059, 0.030, 0.998);(-0.032, 0.000, 0.000);0.1843997;VALID;(0.001, 0.041, 0.999);(0.032, 0.000, 0.000);0.1983452;1.070546;0
343363;1000390867480837700;63759448351624;(0.260, 1.142, -1.014);(0.024, 0.230, -0.024, 0.973);VALID;(0.026, 0.031, 0.999);(0.000, 0.000, 0.000);VALID;(0.051, 0.014, 0.999);(-0.032, 0.000, 0.000);0.1846159;VALID;(0.000, 0.042, 0.999);(0.032, 0.000, 0.000);0.1985225;0.9703413;0
343364;1000390867490845800;63759448351643;(0.260, 1.142, -1.014);(0.025, 0.230, -0.025, 0.973);VALID;(0.023, 0.027, 0.999);(0.000, 0.000, 0.000);VALID;(0.045, 0.006, 0.999);(-0.032, 0.000, 0.000);0.1848391;VALID;(-0.001, 0.042, 0.999);(0.032, 0.000, 0.000);0.1985306;0.8724222;0
343365;1000390867500832800;63759448351643;(0.260, 1.142, -1.014);(0.025, 0.230, -0.025, 0.973);VALID;(0.019, 0.024, 1.000);(0.000, 0.000, 0.000);VALID;(0.038, -0.001, 0.999);(-0.032, 0.000, 0.000);0.1847836;VALID;(-0.002, 0.042, 0.999);(0.032, 0.000, 0.000);0.1984558;0.7488316;0
343366;1000390867510847400;63759448351658;(0.260, 1.142, -1.014);(0.026, 0.230, -0.025, 0.973);VALID;(0.018, 0.022, 1.000);(0.000, 0.000, 0.000);VALID;(0.035, -0.005, 0.999);(-0.032, 0.000, 0.000);0.1853612;VALID;(-0.001, 0.042, 0.999);(0.032, 0.000, 0.000);0.1987543;0.661615;0
343367;1000390867520846800;63759448351675;(0.260, 1.142, -1.014);(0.026, 0.230, -0.025, 0.973);VALID;(0.017, 0.022, 1.000);(0.000, 0.000, 0.000);VALID;(0.031, -0.006, 0.999);(-0.032, 0.000, 0.000);0.1856029;VALID;(0.000, 0.043, 0.999);(0.032, 0.000, 0.000);0.1992099;0.5907572;0
343368;1000390867530829800;63759448351675;(0.260, 1.142, -1.014);(0.026, 0.230, -0.025, 0.973);VALID;(0.017, 0.021, 1.000);(0.000, 0.000, 0.000);VALID;(0.029, -0.008, 1.000);(-0.032, 0.000, 0.000);0.1858818;VALID;(0.000, 0.044, 0.999);(0.032, 0.000, 0.000);0.1999208;0.5222088;0
343369;1000390867540960300;63759448351691;(0.260, 1.142, -1.014);(0.026, 0.230, -0.025, 0.972);VALID;(0.016, 0.021, 1.000);(0.000, 0.000, 0.000);VALID;(0.028, -0.010, 1.000);(-0.032, 0.000, 0.000);0.1859106;VALID;(0.000, 0.044, 0.999);(0.032, 0.000, 0.000);0.2000598;0.4779228;0
343370;1000390867550962500;63759448351691;(0.260, 1.142, -1.014);(0.026, 0.230, -0.025, 0.972);VALID;(0.014, 0.021, 1.000);(0.000, 0.000, 0.000);VALID;(0.026, -0.010, 1.000);(-0.032, 0.000, 0.000);0.1860239;VALID;(0.000, 0.045, 0.999);(0.032, 0.000, 0.000);0.2005457;0.4528222;0
343371;1000390867560978600;63759448351717;(0.260, 1.142, -1.014);(0.027, 0.231, -0.024, 0.972);VALID;(0.014, 0.021, 1.000);(0.000, 0.000, 0.000);VALID;(0.025, -0.009, 1.000);(-0.032, 0.000, 0.000);0.1858998;VALID;(0.000, 0.046, 0.999);(0.032, 0.000, 0.000);0.2002713;0.435317;0
343372;1000390867571046600;63759448351717;(0.260, 1.142, -1.014);(0.027, 0.231, -0.024, 0.972);VALID;(0.013, 0.021, 1.000);(0.000, 0.000, 0.000);VALID;(0.025, -0.010, 1.000);(-0.032, 0.000, 0.000);0.185979;VALID;(-0.001, 0.047, 0.999);(0.032, 0.000, 0.000);0.1998623;0.4204955;0
343373;1000390867580972400;63759448351742;(0.260, 1.142, -1.014);(0.027, 0.231, -0.022, 0.972);VALID;(0.012, 0.020, 1.000);(0.000, 0.000, 0.000);VALID;(0.024, -0.014, 1.000);(-0.032, 0.000, 0.000);0.1859186;VALID;(-0.001, 0.048, 0.999);(0.032, 0.000, 0.000);0.1996722;0.3544914;0
343374;1000390867590964100;63759448351742;(0.260, 1.142, -1.014);(0.027, 0.231, -0.022, 0.972);VALID;(0.012, 0.020, 1.000);(0.000, 0.000, 0.000);VALID;(0.023, -0.013, 1.000);(-0.032, 0.000, 0.000);0.1857376;VALID;(-0.001, 0.049, 0.999);(0.032, 0.000, 0.000);0.199289;0.3506993;0
343375;1000390867601102400;63759448351742;(0.260, 1.142, -1.014);(0.027, 0.231, -0.022, 0.972);VALID;(0.012, 0.021, 1.000);(0.000, 0.000, 0.000);VALID;(0.023, -0.012, 1.000);(-0.032, 0.000, 0.000);0.1856409;VALID;(-0.001, 0.049, 0.999);(0.032, 0.000, 0.000);0.1990967;0.3514427;0
343376;1000390867611085300;63759448351759;(0.260, 1.142, -1.014);(0.027, 0.231, -0.022, 0.972);VALID;(0.011, 0.021, 1.000);(0.000, 0.000, 0.000);VALID;(0.022, -0.012, 1.000);(-0.032, 0.000, 0.000);0.1855159;VALID;(-0.001, 0.050, 0.999);(0.032, 0.000, 0.000);0.1989629;0.3399887;0
343377;1000390867621082900;63759448351774;(0.260, 1.142, -1.014);(0.027, 0.231, -0.020, 0.972);VALID;(0.011, 0.021, 1.000);(0.000, 0.000, 0.000);VALID;(0.022, -0.011, 1.000);(-0.032, 0.000, 0.000);0.1855368;VALID;(-0.001, 0.051, 0.999);(0.032, 0.000, 0.000);0.198847;0.331138;0
343378;1000390867631063800;63759448351774;(0.260, 1.142, -1.014);(0.027, 0.231, -0.020, 0.972);VALID;(0.010, 0.022, 1.000);(0.000, 0.000, 0.000);VALID;(0.021, -0.011, 1.000);(-0.032, 0.000, 0.000);0.1854761;VALID;(-0.001, 0.052, 0.999);(0.032, 0.000, 0.000);0.198281;0.3203448;0
343379;1000390867641076500;63759448351789;(0.260, 1.142, -1.015);(0.027, 0.231, -0.020, 0.972);VALID;(0.010, 0.022, 1.000);(0.000, 0.000, 0.000);VALID;(0.021, -0.011, 1.000);(-0.032, 0.000, 0.000);0.1854954;VALID;(-0.002, 0.053, 0.999);(0.032, 0.000, 0.000);0.1981888;0.3136739;0
343380;1000390867651083100;63759448351806;(0.260, 1.142, -1.015);(0.028, 0.230, -0.019, 0.973);VALID;(0.009, 0.022, 1.000);(0.000, 0.000, 0.000);VALID;(0.020, -0.010, 1.000);(-0.032, 0.000, 0.000);0.185716;VALID;(-0.002, 0.054, 0.999);(0.032, 0.000, 0.000);0.1977754;0.3062981;0
343381;1000390867661216200;63759448351806;(0.260, 1.142, -1.015);(0.028, 0.230, -0.019, 0.973);VALID;(0.009, 0.023, 1.000);(0.000, 0.000, 0.000);VALID;(0.020, -0.010, 1.000);(-0.032, 0.000, 0.000);0.1857218;VALID;(-0.002, 0.054, 0.999);(0.032, 0.000, 0.000);0.1974947;0.3088629;0.2312066
343382;1000390867671204000;63759448351823;(0.260, 1.142, -1.015);(0.028, 0.229, -0.019, 0.973);VALID;(0.009, 0.023, 1.000);(0.000, 0.000, 0.000);VALID;(0.020, -0.009, 1.000);(-0.032, 0.000, 0.000);0.1851702;VALID;(-0.002, 0.055, 0.998);(0.032, 0.000, 0.000);0.197421;0.3071559;0.2527256
343383;1000390867681206400;63759448351823;(0.260, 1.142, -1.015);(0.028, 0.229, -0.019, 0.973);VALID;(0.008, 0.023, 1.000);(0.000, 0.000, 0.000);VALID;(0.018, -0.010, 1.000);(-0.032, 0.000, 0.000);0.1852936;VALID;(-0.002, 0.055, 0.998);(0.032, 0.000, 0.000);0.1973677;0.2775605;0.2176035
343384;1000390867691215700;63759448351841;(0.260, 1.142, -1.015);(0.028, 0.229, -0.020, 0.973);VALID;(0.008, 0.023, 1.000);(0.000, 0.000, 0.000);VALID;(0.019, -0.009, 1.000);(-0.032, 0.000, 0.000);0.185224;VALID;(-0.003, 0.056, 0.998);(0.032, 0.000, 0.000);0.1972262;0.2982095;0.03809151
343385;1000390867701266700;63759448351841;(0.260, 1.142, -1.015);(0.028, 0.229, -0.020, 0.973);VALID;(0.008, 0.023, 1.000);(0.000, 0.000, 0.000);VALID;(0.019, -0.009, 1.000);(-0.032, 0.000, 0.000);0.1853339;VALID;(-0.003, 0.056, 0.998);(0.032, 0.000, 0.000);0.1971714;0.2939349;0.002986518
343386;1000390867711206100;63759448351856;(0.260, 1.142, -1.015);(0.028, 0.228, -0.021, 0.973);VALID;(0.009, 0.023, 1.000);(0.000, 0.000, 0.000);VALID;(0.019, -0.012, 1.000);(-0.032, 0.000, 0.000);0.1855895;VALID;(-0.002, 0.056, 0.998);(0.032, 0.000, 0.000);0.1972346;0.2696422;0
343387;1000390867721204200;63759448351873;(0.260, 1.142, -1.015);(0.028, 0.228, -0.021, 0.973);VALID;(0.009, 0.023, 1.000);(0.000, 0.000, 0.000);VALID;(0.019, -0.012, 1.000);(-0.032, 0.000, 0.000);0.1855287;VALID;(-0.002, 0.057, 0.998);(0.032, 0.000, 0.000);0.1974527;0.2719246;0
343388;1000390867731324700;63759448351873;(0.260, 1.142, -1.015);(0.028, 0.228, -0.021, 0.973);VALID;(0.008, 0.023, 1.000);(0.000, 0.000, 0.000);VALID;(0.019, -0.012, 1.000);(-0.032, 0.000, 0.000);0.1855267;VALID;(-0.003, 0.057, 0.998);(0.032, 0.000, 0.000);0.1973508;0.2693246;0
343389;1000390867741319500;63759448351889;(0.261, 1.142, -1.015);(0.027, 0.228, -0.022, 0.973);VALID;(0.007, 0.022, 1.000);(0.000, 0.000, 0.000);VALID;(0.016, -0.013, 1.000);(-0.032, 0.000, 0.000);0.1847308;VALID;(-0.003, 0.056, 0.998);(0.032, 0.000, 0.000);0.1979158;0.2353423;0
