Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability
25670550;1000799683923447600;63758937653138;(0.356, 1.239, 0.332);(0.032, -0.253, 0.067, 0.964);VALID;(0.056, 0.009, 0.998);(0.000, 0.000, 0.000);VALID;(0.073, 0.003, 0.997);(-0.032, 0.000, 0.000);0.2010706;VALID;(0.040, 0.014, 0.999);(0.032, 0.000, 0.000);0.1929645;2;0
25670551;1000799683933457700;63758937653138;(0.356, 1.239, 0.332);(0.032, -0.253, 0.067, 0.964);VALID;(0.061, 0.007, 0.998);(0.000, 0.000, 0.000);VALID;(0.084, 0.000, 0.996);(-0.032, 0.000, 0.000);0.2010141;VALID;(0.040, 0.013, 0.999);(0.032, 0.000, 0.000);0.1929255;2;0
25670552;1000799683943578900;63758937653138;(0.356, 1.239, 0.332);(0.032, -0.253, 0.067, 0.964);VALID;(0.065, 0.006, 0.998);(0.000, 0.000, 0.000);VALID;(0.093, -0.002, 0.996);(-0.032, 0.000, 0.000);0.2009752;VALID;(0.041, 0.013, 0.999);(0.032, 0.000, 0.000);0.1928229;1.128851;0
25670553;1000799683953577300;63758937653138;(0.356, 1.239, 0.332);(0.032, -0.253, 0.067, 0.964);VALID;(0.068, 0.004, 0.998);(0.000, 0.000, 0.000);VALID;(0.098, -0.004, 0.995);(-0.032, 0.000, 0.000);0.200951;VALID;(0.041, 0.012, 0.999);(0.032, 0.000, 0.000);0.1927343;1.02547;0
25670554;1000799683963578600;63758937653152;(0.357, 1.239, 0.333);(0.031, -0.254, 0.066, 0.964);VALID;(0.070, 0.003, 0.998);(0.000, 0.000, 0.000);VALID;(0.102, -0.005, 0.995);(-0.032, 0.000, 0.000);0.2010018;VALID;(0.041, 0.012, 0.999);(0.032, 0.000, 0.000);0.1927742;0.9705513;0
25670555;1000799683973573000;63758937653170;(0.358, 1.239, 0.333);(0.031, -0.254, 0.065, 0.965);VALID;(0.072, 0.002, 0.997);(0.000, 0.000, 0.000);VALID;(0.104, -0.006, 0.995);(-0.032, 0.000, 0.000);0.2010499;VALID;(0.042, 0.011, 0.999);(0.032, 0.000, 0.000);0.1927479;0.9546741;0
25670556;1000799683983573800;63758937653170;(0.358, 1.239, 0.333);(0.031, -0.254, 0.065, 0.965);VALID;(0.073, 0.002, 0.997);(0.000, 0.000, 0.000);VALID;(0.106, -0.006, 0.994);(-0.032, 0.000, 0.000);0.2010577;VALID;(0.042, 0.010, 0.999);(0.032, 0.000, 0.000);0.1926819;0.9355668;0
25670557;1000799683993595400;63758937653187;(0.359, 1.239, 0.334);(0.031, -0.254, 0.064, 0.965);VALID;(0.075, 0.001, 0.997);(0.000, 0.000, 0.000);VALID;(0.107, -0.006, 0.994);(-0.032, 0.000, 0.000);0.201206;VALID;(0.042, 0.009, 0.999);(0.032, 0.000, 0.000);0.1926629;0.9254208;0
25670558;1000799684003687800;63758937653187;(0.359, 1.239, 0.334);(0.031, -0.254, 0.064, 0.965);VALID;(0.073, 0.002, 0.997);(0.000, 0.000, 0.000);VALID;(0.103, -0.004, 0.995);(-0.032, 0.000, 0.000);0.2034651;VALID;(0.042, 0.008, 0.999);(0.032, 0.000, 0.000);0.1926605;1.01506;0
25670559;1000799684013713100;63758937653203;(0.360, 1.239, 0.335);(0.031, -0.254, 0.063, 0.965);VALID;(0.071, 0.002, 0.997);(0.000, 0.000, 0.000);VALID;(0.099, -0.003, 0.995);(-0.032, 0.000, 0.000);0.2032633;VALID;(0.043, 0.007, 0.999);(0.032, 0.000, 0.000);0.1925184;1.085047;0
25670560;1000799684023711200;63758937653219;(0.360, 1.239, 0.335);(0.031, -0.254, 0.063, 0.965);VALID;(0.071, 0.002, 0.997);(0.000, 0.000, 0.000);VALID;(0.098, -0.002, 0.995);(-0.032, 0.000, 0.000);0.2033707;VALID;(0.043, 0.006, 0.999);(0.032, 0.000, 0.000);0.1924677;1.129769;0
25670561;1000799684033746100;63758937653219;(0.360, 1.239, 0.335);(0.031, -0.254, 0.063, 0.965);VALID;(0.070, 0.003, 0.998);(0.000, 0.000, 0.000);VALID;(0.097, -0.001, 0.995);(-0.032, 0.000, 0.000);0.2033168;VALID;(0.043, 0.005, 0.999);(0.032, 0.000, 0.000);0.1923263;1.167883;0
25670562;1000799684043706900;63758937653237;(0.361, 1.239, 0.336);(0.032, -0.254, 0.062, 0.965);VALID;(0.057, 0.003, 0.998);(0.000, 0.000, 0.000);VALID;(0.060, -0.001, 0.998);(-0.032, 0.000, 0.000);0.18477;VALID;(0.042, 0.006, 0.999);(0.032, 0.000, 0.000);0.1930355;2;0
25670563;1000799684053706100;63758937653237;(0.361, 1.239, 0.336);(0.032, -0.254, 0.062, 0.965);VALID;(0.043, 0.003, 0.999);(0.000, 0.000, 0.000);VALID;(0.024, -0.002, 1.000);(-0.032, 0.000, 0.000);0.1845875;VALID;(0.042, 0.007, 0.999);(0.032, 0.000, 0.000);0.1923819;2;0
25670564;1000799684063704900;63758937653253;(0.362, 1.239, 0.336);(0.032, -0.255, 0.061, 0.965);VALID;(0.031, 0.003, 1.000);(0.000, 0.000, 0.000);VALID;(0.000, -0.002, 1.000);(-0.032, 0.000, 0.000);0.1832824;VALID;(0.040, 0.008, 0.999);(0.032, 0.000, 0.000);0.1926786;2;0
25670565;1000799684073830100;63758937653270;(0.363, 1.239, 0.337);(0.032, -0.255, 0.060, 0.964);VALID;(0.021, 0.003, 1.000);(0.000, 0.000, 0.000);VALID;(-0.015, -0.003, 1.000);(-0.032, 0.000, 0.000);0.182256;VALID;(0.039, 0.009, 0.999);(0.032, 0.000, 0.000);0.1927107;2;0
25670566;1000799684083818400;63758937653270;(0.363, 1.239, 0.337);(0.032, -0.255, 0.060, 0.964);VALID;(0.020, 0.012, 1.000);(0.000, 0.000, 0.000);VALID;(0.002, 0.015, 1.000);(-0.032, 0.000, 0.000);0.2256019;VALID;(0.032, 0.011, 0.999);(0.032, 0.000, 0.000);0.1858981;2;0
25670567;1000799684093934600;63758937653286;(0.363, 1.238, 0.337);(0.032, -0.256, 0.060, 0.964);VALID;(0.020, 0.022, 1.000);(0.000, 0.000, 0.000);VALID;(0.011, 0.035, 0.999);(-0.032, 0.000, 0.000);0.2253929;VALID;(0.026, 0.013, 1.000);(0.032, 0.000, 0.000);0.1858842;2;0
25670568;1000799684103817600;63758937653286;(0.363, 1.238, 0.337);(0.032, -0.256, 0.060, 0.964);VALID;(0.020, 0.031, 0.999);(0.000, 0.000, 0.000);VALID;(0.016, 0.051, 0.999);(-0.032, 0.000, 0.000);0.2254446;VALID;(0.021, 0.014, 1.000);(0.032, 0.000, 0.000);0.1859073;2;0
25670569;1000799684113827800;63758937653302;(0.364, 1.238, 0.338);(0.032, -0.257, 0.059, 0.964);VALID;(0.020, 0.038, 0.999);(0.000, 0.000, 0.000);VALID;(0.018, 0.063, 0.998);(-0.032, 0.000, 0.000);0.2255081;VALID;(0.017, 0.015, 1.000);(0.032, 0.000, 0.000);0.1859007;2;0
25670570;1000799684123832100;63758937653320;(0.364, 1.238, 0.338);(0.032, -0.258, 0.057, 0.964);VALID;(0.020, 0.043, 0.999);(0.000, 0.000, 0.000);VALID;(0.020, 0.072, 0.997);(-0.032, 0.000, 0.000);0.2255439;VALID;(0.014, 0.016, 1.000);(0.032, 0.000, 0.000);0.1859163;0.1152994;0
25670571;1000799684133951300;63758937653320;(0.364, 1.238, 0.338);(0.032, -0.258, 0.057, 0.964);VALID;(0.020, 0.047, 0.999);(0.000, 0.000, 0.000);VALID;(0.022, 0.077, 0.997);(-0.032, 0.000, 0.000);0.2256679;VALID;(0.012, 0.017, 1.000);(0.032, 0.000, 0.000);0.1859372;0.1668533;0
25670572;1000799684143961600;63758937653336;(0.365, 1.238, 0.339);(0.032, -0.260, 0.056, 0.964);VALID;(0.020, 0.050, 0.999);(0.000, 0.000, 0.000);VALID;(0.024, 0.081, 0.996);(-0.032, 0.000, 0.000);0.22551;VALID;(0.009, 0.018, 1.000);(0.032, 0.000, 0.000);0.1859135;0.2244876;0
25670573;1000799684153949400;63758937653353;(0.365, 1.238, 0.339);(0.032, -0.261, 0.056, 0.963);VALID;(0.020, 0.052, 0.998);(0.000, 0.000, 0.000);VALID;(0.027, 0.083, 0.996);(-0.032, 0.000, 0.000);0.2252303;VALID;(0.007, 0.018, 1.000);(0.032, 0.000, 0.000);0.1858835;0.2788049;0
25670574;1000799684163958000;63758937653353;(0.365, 1.238, 0.339);(0.032, -0.261, 0.056, 0.963);VALID;(0.020, 0.053, 0.998);(0.000, 0.000, 0.000);VALID;(0.030, 0.085, 0.996);(-0.032, 0.000, 0.000);0.2249083;VALID;(0.005, 0.019, 1.000);(0.032, 0.000, 0.000);0.1858309;0.3164852;0
25670575;1000799684173980700;63758937653370;(0.365, 1.238, 0.339);(0.032, -0.263, 0.056, 0.963);VALID;(0.020, 0.054, 0.998);(0.000, 0.000, 0.000);VALID;(0.032, 0.086, 0.996);(-0.032, 0.000, 0.000);0.2248517;VALID;(0.003, 0.019, 1.000);(0.032, 0.000, 0.000);0.1858365;0.3434729;0
25670576;1000799684183940200;63758937653370;(0.365, 1.238, 0.339);(0.032, -0.263, 0.056, 0.963);VALID;(0.020, 0.054, 0.998);(0.000, 0.000, 0.000);VALID;(0.033, 0.085, 0.996);(-0.032, 0.000, 0.000);0.2225231;VALID;(0.003, 0.020, 1.000);(0.032, 0.000, 0.000);0.185222;0.3717098;0
25670577;1000799684194123500;63758937653386;(0.365, 1.237, 0.339);(0.032, -0.266, 0.057, 0.962);VALID;(0.020, 0.054, 0.998);(0.000, 0.000, 0.000);VALID;(0.035, 0.084, 0.996);(-0.032, 0.000, 0.000);0.2224532;VALID;(0.003, 0.020, 1.000);(0.032, 0.000, 0.000);0.1851836;0.3927975;0
25670578;1000799684204066300;63758937653387;(0.365, 1.237, 0.339);(0.032, -0.266, 0.057, 0.962);VALID;(0.021, 0.054, 0.998);(0.000, 0.000, 0.000);VALID;(0.036, 0.084, 0.996);(-0.032, 0.000, 0.000);0.2223445;VALID;(0.003, 0.020, 1.000);(0.032, 0.000, 0.000);0.1851431;0.4099495;0
25670579;1000799684214082800;63758937653403;(0.365, 1.237, 0.339);(0.031, -0.269, 0.058, 0.961);VALID;(0.021, 0.053, 0.998);(0.000, 0.000, 0.000);VALID;(0.037, 0.083, 0.996);(-0.032, 0.000, 0.000);0.2223443;VALID;(0.003, 0.021, 1.000);(0.032, 0.000, 0.000);0.1851837;0.4301672;0
25670580;1000799684224075900;63758937653419;(0.365, 1.237, 0.339);(0.030, -0.274, 0.060, 0.959);VALID;(0.021, 0.053, 0.998);(0.000, 0.000, 0.000);VALID;(0.038, 0.082, 0.996);(-0.032, 0.000, 0.000);0.2223179;VALID;(0.004, 0.021, 1.000);(0.032, 0.000, 0.000);0.1851093;0.4418364;0
25670581;1000799684234074300;63758937653419;(0.365, 1.237, 0.339);(0.030, -0.274, 0.060, 0.959);VALID;(0.021, 0.053, 0.998);(0.000, 0.000, 0.000);VALID;(0.039, 0.082, 0.996);(-0.032, 0.000, 0.000);0.2223681;VALID;(0.004, 0.021, 1.000);(0.032, 0.000, 0.000);0.1851087;0.4520264;0
25670582;1000799684244078400;63758937653437;(0.364, 1.237, 0.339);(0.030, -0.280, 0.062, 0.958);VALID;(0.022, 0.053, 0.998);(0.000, 0.000, 0.000);VALID;(0.041, 0.082, 0.996);(-0.032, 0.000, 0.000);0.2224377;VALID;(0.004, 0.021, 1.000);(0.032, 0.000, 0.000);0.1850439;0.4570166;0
25670583;1000799684254078800;63758937653437;(0.364, 1.237, 0.339);(0.030, -0.280, 0.062, 0.958);VALID;(0.022, 0.053, 0.998);(0.000, 0.000, 0.000);VALID;(0.042, 0.082, 0.996);(-0.032, 0.000, 0.000);0.2220658;VALID;(0.005, 0.021, 1.000);(0.032, 0.000, 0.000);0.1849924;0.4621291;0
25670584;1000799684264205900;63758937653453;(0.363, 1.236, 0.338);(0.029, -0.287, 0.063, 0.955);VALID;(0.023, 0.053, 0.998);(0.000, 0.000, 0.000);VALID;(0.043, 0.082, 0.996);(-0.032, 0.000, 0.000);0.2220688;VALID;(0.006, 0.021, 1.000);(0.032, 0.000, 0.000);0.1849056;0.4659167;0
25670585;1000799684274215000;63758937653470;(0.362, 1.236, 0.337);(0.029, -0.296, 0.065, 0.953);VALID;(0.024, 0.054, 0.998);(0.000, 0.000, 0.000);VALID;(0.045, 0.082, 0.996);(-0.032, 0.000, 0.000);0.2223674;VALID;(0.007, 0.021, 1.000);(0.032, 0.000, 0.000);0.1848604;0.4739544;0.5430111
25670586;1000799684284288800;63758937653470;(0.362, 1.236, 0.337);(0.029, -0.296, 0.065, 0.953);VALID;(0.023, 0.052, 0.998);(0.000, 0.000, 0.000);VALID;(0.044, 0.076, 0.996);(-0.032, 0.000, 0.000);0.2053486;VALID;(0.005, 0.021, 1.000);(0.032, 0.000, 0.000);0.1836292;0.5462828;0.07695206
25670587;1000799684294205900;63758937653487;(0.361, 1.236, 0.336);(0.028, -0.306, 0.066, 0.949);VALID;(0.014, 0.047, 0.999);(0.000, 0.000, 0.000);VALID;(0.039, 0.066, 0.997);(-0.032, 0.000, 0.000);0.2044038;VALID;(-0.009, 0.020, 1.000);(0.032, 0.000, 0.000);0.1812146;0.6957507;0
25670588;1000799684304189100;63758937653504;(0.360, 1.235, 0.335);(0.029, -0.318, 0.066, 0.945);VALID;(-0.020, 0.042, 0.999);(0.000, 0.000, 0.000);VALID;(0.010, 0.050, 0.999);(-0.032, 0.000, 0.000);0.202868;VALID;(-0.052, 0.021, 0.998);(0.032, 0.000, 0.000);0.1838204;0.8410975;0
25670589;1000799684314202200;63758937653504;(0.360, 1.235, 0.335);(0.029, -0.318, 0.066, 0.945);VALID;(-0.075, 0.034, 0.997);(0.000, 0.000, 0.000);VALID;(-0.041, 0.037, 0.998);(-0.032, 0.000, 0.000);0.2074139;VALID;(-0.114, 0.020, 0.993);(0.032, 0.000, 0.000);0.1875288;0.820153;0
25670590;1000799684324359100;63758937653520;(0.358, 1.235, 0.334);(0.029, -0.329, 0.067, 0.941);VALID;(-0.141, 0.028, 0.990);(0.000, 0.000, 0.000);VALID;(-0.102, 0.024, 0.995);(-0.032, 0.000, 0.000);0.2088475;VALID;(-0.185, 0.020, 0.983);(0.032, 0.000, 0.000);0.1813919;0.7487298;0
25670591;1000799684334325400;63758937653521;(0.358, 1.235, 0.334);(0.029, -0.329, 0.067, 0.941);VALID;(-0.184, 0.017, 0.983);(0.000, 0.000, 0.000);VALID;(-0.159, 0.009, 0.987);(-0.032, 0.000, 0.000);0.211031;VALID;(-0.213, 0.017, 0.977);(0.032, 0.000, 0.000);0.1847779;1.110965;0
25670592;1000799684344342000;63758937653537;(0.356, 1.235, 0.332);(0.029, -0.342, 0.067, 0.937);VALID;(-0.232, 0.006, 0.973);(0.000, 0.000, 0.000);VALID;(-0.218, -0.005, 0.976);(-0.032, 0.000, 0.000);0.210154;VALID;(-0.247, 0.014, 0.969);(0.032, 0.000, 0.000);0.1868786;2;0
25670593;1000799684354330800;63758937653553;(0.355, 1.234, 0.331);(0.029, -0.356, 0.068, 0.932);VALID;(-0.268, 0.000, 0.963);(0.000, 0.000, 0.000);VALID;(-0.259, -0.011, 0.966);(-0.032, 0.000, 0.000);0.213373;VALID;(-0.277, 0.011, 0.961);(0.032, 0.000, 0.000);0.1883323;2;0
25670594;1000799684364333800;63758937653553;(0.355, 1.234, 0.331);(0.029, -0.356, 0.068, 0.932);VALID;(-0.302, -0.008, 0.953);(0.000, 0.000, 0.000);VALID;(-0.301, -0.021, 0.953);(-0.032, 0.000, 0.000);0.2116094;VALID;(-0.305, 0.007, 0.952);(0.032, 0.000, 0.000);0.1897245;2;0
25670595;1000799684374343800;63758937653570;(0.353, 1.234, 0.329);(0.030, -0.368, 0.068, 0.927);VALID;(-0.321, -0.014, 0.947);(0.000, 0.000, 0.000);VALID;(-0.323, -0.027, 0.946);(-0.032, 0.000, 0.000);0.2130513;VALID;(-0.323, 0.002, 0.947);(0.032, 0.000, 0.000);0.1919787;2;0
25670596;1000799684384443400;63758937653570;(0.353, 1.234, 0.329);(0.030, -0.368, 0.068, 0.927);VALID;(-0.334, -0.020, 0.942);(0.000, 0.000, 0.000);VALID;(-0.339, -0.033, 0.940);(-0.032, 0.000, 0.000);0.2125681;VALID;(-0.335, -0.004, 0.942);(0.032, 0.000, 0.000);0.1920198;2;0
25670597;1000799684394458200;63758937653587;(0.351, 1.234, 0.327);(0.030, -0.381, 0.068, 0.921);VALID;(-0.330, -0.026, 0.944);(0.000, 0.000, 0.000);VALID;(-0.342, -0.039, 0.939);(-0.032, 0.000, 0.000);0.2118971;VALID;(-0.327, -0.008, 0.945);(0.032, 0.000, 0.000);0.1905294;2;0
25670598;1000799684404451700;63758937653587;(0.351, 1.234, 0.327);(0.030, -0.381, 0.068, 0.921);VALID;(-0.332, -0.029, 0.943);(0.000, 0.000, 0.000);VALID;(-0.340, -0.043, 0.939);(-0.032, 0.000, 0.000);0.2090939;VALID;(-0.330, -0.011, 0.944);(0.032, 0.000, 0.000);0.1906821;2;0
25670599;1000799684414462600;63758937653603;(0.349, 1.233, 0.325);(0.030, -0.394, 0.068, 0.916);VALID;(-0.323, -0.032, 0.946);(0.000, 0.000, 0.000);VALID;(-0.335, -0.048, 0.941);(-0.032, 0.000, 0.000);0.2036471;VALID;(-0.320, -0.012, 0.947);(0.032, 0.000, 0.000);0.1904625;2;0
25670600;1000799684424460800;63758937653620;(0.348, 1.233, 0.323);(0.029, -0.407, 0.069, 0.910);VALID;(-0.315, -0.032, 0.949);(0.000, 0.000, 0.000);VALID;(-0.320, -0.046, 0.946);(-0.032, 0.000, 0.000);0.2097044;VALID;(-0.316, -0.013, 0.949);(0.032, 0.000, 0.000);0.1905448;2;0
25670601;1000799684434452600;63758937653620;(0.348, 1.233, 0.323);(0.029, -0.407, 0.069, 0.910);VALID;(-0.306, -0.033, 0.951);(0.000, 0.000, 0.000);VALID;(-0.311, -0.047, 0.949);(-0.032, 0.000, 0.000);0.208937;VALID;(-0.307, -0.013, 0.952);(0.032, 0.000, 0.000);0.1875479;2;0
25670602;1000799684444454500;63758937653639;(0.346, 1.232, 0.321);(0.029, -0.422, 0.069, 0.904);VALID;(-0.302, -0.033, 0.953);(0.000, 0.000, 0.000);VALID;(-0.307, -0.047, 0.951);(-0.032, 0.000, 0.000);0.2077366;VALID;(-0.303, -0.014, 0.953);(0.032, 0.000, 0.000);0.1877915;2;0
25670603;1000799684454581900;63758937653639;(0.346, 1.232, 0.321);(0.029, -0.422, 0.069, 0.904);VALID;(-0.300, -0.035, 0.953);(0.000, 0.000, 0.000);VALID;(-0.303, -0.048, 0.952);(-0.032, 0.000, 0.000);0.2050297;VALID;(-0.301, -0.018, 0.954);(0.032, 0.000, 0.000);0.1984279;2;0
25670604;1000799684464582500;63758937653656;(0.344, 1.231, 0.319);(0.030, -0.435, 0.069, 0.897);VALID;(-0.292, -0.034, 0.956);(0.000, 0.000, 0.000);VALID;(-0.295, -0.044, 0.955);(-0.032, 0.000, 0.000);0.2122374;VALID;(-0.292, -0.020, 0.956);(0.032, 0.000, 0.000);0.1848893;2;0
25670605;1000799684474686000;63758937653672;(0.343, 1.231, 0.317);(0.030, -0.446, 0.070, 0.892);VALID;(-0.281, -0.032, 0.959);(0.000, 0.000, 0.000);VALID;(-0.275, -0.042, 0.960);(-0.032, 0.000, 0.000);0.210702;VALID;(-0.284, -0.019, 0.959);(0.032, 0.000, 0.000);0.1847288;2;0
25670606;1000799684484568200;63758937653672;(0.343, 1.231, 0.317);(0.030, -0.446, 0.070, 0.892);VALID;(-0.255, -0.032, 0.966);(0.000, 0.000, 0.000);VALID;(-0.249, -0.041, 0.968);(-0.032, 0.000, 0.000);0.2086603;VALID;(-0.259, -0.021, 0.966);(0.032, 0.000, 0.000);0.1811921;2;0
25670607;1000799684494600400;63758937653690;(0.341, 1.230, 0.315);(0.031, -0.457, 0.070, 0.886);VALID;(-0.229, -0.033, 0.973);(0.000, 0.000, 0.000);VALID;(-0.229, -0.041, 0.973);(-0.032, 0.000, 0.000);0.2078798;VALID;(-0.227, -0.025, 0.973);(0.032, 0.000, 0.000);0.1796519;2;0
25670608;1000799684504614400;63758937653690;(0.341, 1.230, 0.315);(0.031, -0.457, 0.070, 0.886);VALID;(-0.208, -0.031, 0.978);(0.000, 0.000, 0.000);VALID;(-0.197, -0.039, 0.980);(-0.032, 0.000, 0.000);0.2084405;VALID;(-0.217, -0.023, 0.976);(0.032, 0.000, 0.000);0.1820841;2;0
25670609;1000799684514717900;63758937653707;(0.340, 1.230, 0.313);(0.031, -0.467, 0.069, 0.881);VALID;(-0.192, -0.030, 0.981);(0.000, 0.000, 0.000);VALID;(-0.169, -0.036, 0.985);(-0.032, 0.000, 0.000);0.2075824;VALID;(-0.213, -0.021, 0.977);(0.032, 0.000, 0.000);0.181293;2;0
25670610;1000799684524719200;63758937653723;(0.339, 1.229, 0.311);(0.032, -0.476, 0.069, 0.876);VALID;(-0.179, -0.029, 0.983);(0.000, 0.000, 0.000);VALID;(-0.156, -0.034, 0.987);(-0.032, 0.000, 0.000);0.2069044;VALID;(-0.200, -0.020, 0.980);(0.032, 0.000, 0.000);0.1797312;2;0
25670611;1000799684534718300;63758937653723;(0.339, 1.229, 0.311);(0.032, -0.476, 0.069, 0.876);VALID;(-0.165, -0.025, 0.986);(0.000, 0.000, 0.000);VALID;(-0.138, -0.027, 0.990);(-0.032, 0.000, 0.000);0.2099379;VALID;(-0.191, -0.020, 0.981);(0.032, 0.000, 0.000);0.1791713;1.153611;0
25670612;1000799684544806200;63758937653739;(0.338, 1.229, 0.309);(0.032, -0.485, 0.069, 0.871);VALID;(-0.144, -0.023, 0.989);(0.000, 0.000, 0.000);VALID;(-0.115, -0.024, 0.993);(-0.032, 0.000, 0.000);0.2054428;VALID;(-0.173, -0.019, 0.985);(0.032, 0.000, 0.000);0.1800409;1.068889;0
25670613;1000799684554717100;63758937653740;(0.338, 1.229, 0.309);(0.032, -0.485, 0.069, 0.871);VALID;(-0.131, -0.021, 0.991);(0.000, 0.000, 0.000);VALID;(-0.095, -0.022, 0.995);(-0.032, 0.000, 0.000);0.2040325;VALID;(-0.166, -0.017, 0.986);(0.032, 0.000, 0.000);0.1791129;0.8771031;0
25670614;1000799684564716700;63758937653757;(0.337, 1.229, 0.307);(0.032, -0.493, 0.070, 0.867);VALID;(-0.118, -0.019, 0.993);(0.000, 0.000, 0.000);VALID;(-0.087, -0.020, 0.996);(-0.032, 0.000, 0.000);0.2040976;VALID;(-0.149, -0.016, 0.989);(0.032, 0.000, 0.000);0.1769325;1.004629;0
25670615;1000799684574824600;63758937653772;(0.336, 1.228, 0.306);(0.032, -0.500, 0.070, 0.862);VALID;(-0.102, -0.017, 0.995);(0.000, 0.000, 0.000);VALID;(-0.065, -0.019, 0.998);(-0.032, 0.000, 0.000);0.2018738;VALID;(-0.139, -0.015, 0.990);(0.032, 0.000, 0.000);0.1772829;0.8542104;0
25670616;1000799684584829600;63758937653772;(0.336, 1.228, 0.306);(0.032, -0.500, 0.070, 0.862);VALID;(-0.086, -0.016, 0.996);(0.000, 0.000, 0.000);VALID;(-0.052, -0.018, 0.998);(-0.032, 0.000, 0.000);0.2015322;VALID;(-0.123, -0.013, 0.992);(0.032, 0.000, 0.000);0.1787931;0.8935675;0
25670617;1000799684594850000;63758937653789;(0.335, 1.228, 0.304);(0.032, -0.507, 0.070, 0.859);VALID;(-0.076, -0.014, 0.997);(0.000, 0.000, 0.000);VALID;(-0.042, -0.016, 0.999);(-0.032, 0.000, 0.000);0.2013504;VALID;(-0.114, -0.012, 0.993);(0.032, 0.000, 0.000);0.1788701;0.8848222;0
25670618;1000799684604913300;63758937653789;(0.335, 1.228, 0.304);(0.032, -0.507, 0.070, 0.859);VALID;(-0.063, -0.014, 0.998);(0.000, 0.000, 0.000);VALID;(-0.035, -0.015, 0.999);(-0.032, 0.000, 0.000);0.2016882;VALID;(-0.096, -0.013, 0.995);(0.032, 0.000, 0.000);0.1782545;1.048969;0
25670619;1000799684614840400;63758937653807;(0.335, 1.227, 0.303);(0.033, -0.513, 0.070, 0.855);VALID;(-0.083, -0.014, 0.996);(0.000, 0.000, 0.000);VALID;(-0.055, -0.016, 0.998);(-0.032, 0.000, 0.000);0.2032195;VALID;(-0.115, -0.012, 0.993);(0.032, 0.000, 0.000);0.1785622;1.064586;0
25670620;1000799684624834700;63758937653823;(0.334, 1.227, 0.301);(0.033, -0.519, 0.071, 0.851);VALID;(-0.095, -0.015, 0.995);(0.000, 0.000, 0.000);VALID;(-0.068, -0.016, 0.998);(-0.032, 0.000, 0.000);0.208968;VALID;(-0.125, -0.013, 0.992);(0.032, 0.000, 0.000);0.1871454;1.098363;0
25670621;1000799684634840100;63758937653823;(0.334, 1.227, 0.301);(0.033, -0.519, 0.071, 0.851);VALID;(-0.110, -0.016, 0.994);(0.000, 0.000, 0.000);VALID;(-0.082, -0.017, 0.997);(-0.032, 0.000, 0.000);0.2082172;VALID;(-0.140, -0.014, 0.990);(0.032, 0.000, 0.000);0.1855394;1.083476;0
25670623;1000799684654958200;63758937653839;(0.333, 1.227, 0.300);(0.033, -0.525, 0.071, 0.848);VALID;(-0.130, -0.016, 0.991);(0.000, 0.000, 0.000);VALID;(-0.100, -0.018, 0.995);(-0.032, 0.000, 0.000);0.2080707;VALID;(-0.160, -0.014, 0.987);(0.032, 0.000, 0.000);0.1852947;1.035578;0
25670624;1000799684665049200;63758937653857;(0.332, 1.226, 0.298);(0.034, -0.528, 0.072, 0.845);VALID;(-0.148, -0.017, 0.989);(0.000, 0.000, 0.000);VALID;(-0.115, -0.019, 0.993);(-0.032, 0.000, 0.000);0.2076349;VALID;(-0.180, -0.014, 0.984);(0.032, 0.000, 0.000);0.1848019;0.9604216;0
25670625;1000799684674959700;63758937653873;(0.332, 1.226, 0.297);(0.034, -0.532, 0.072, 0.843);VALID;(-0.160, -0.017, 0.987);(0.000, 0.000, 0.000);VALID;(-0.128, -0.019, 0.992);(-0.032, 0.000, 0.000);0.2070764;VALID;(-0.190, -0.015, 0.982);(0.032, 0.000, 0.000);0.1839425;1.010215;0
25670626;1000799684684945100;63758937653873;(0.332, 1.226, 0.297);(0.034, -0.532, 0.072, 0.843);VALID;(-0.164, -0.018, 0.986);(0.000, 0.000, 0.000);VALID;(-0.134, -0.020, 0.991);(-0.032, 0.000, 0.000);0.2060025;VALID;(-0.191, -0.015, 0.981);(0.032, 0.000, 0.000);0.1826239;1.078583;0
25670627;1000799684694950700;63758937653889;(0.331, 1.226, 0.296);(0.034, -0.536, 0.072, 0.840);VALID;(-0.164, -0.018, 0.986);(0.000, 0.000, 0.000);VALID;(-0.134, -0.021, 0.991);(-0.032, 0.000, 0.000);0.2051074;VALID;(-0.192, -0.015, 0.981);(0.032, 0.000, 0.000);0.1823306;1.071332;0
25670628;1000799684705095800;63758937653889;(0.331, 1.226, 0.296);(0.034, -0.536, 0.072, 0.840);VALID;(-0.162, -0.019, 0.987);(0.000, 0.000, 0.000);VALID;(-0.133, -0.022, 0.991);(-0.032, 0.000, 0.000);0.2047986;VALID;(-0.191, -0.015, 0.982);(0.032, 0.000, 0.000);0.1816804;1.058674;0
