Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability
412009;1000391555298920300;63759449039454;(0.260, 1.215, -1.043);(0.035, 0.185, 0.005, 0.982);VALID;(0.076, 0.063, 0.995);(0.000, 0.000, 0.000);VALID;(0.103, 0.050, 0.993);(-0.032, 0.000, 0.000);0.1748889;VALID;(0.050, 0.078, 0.996);(0.032, 0.000, 0.000);0.1672437;0.9602963;0.4846434
412010;1000391555308903000;63759449039454;(0.260, 1.215, -1.043);(0.035, 0.185, 0.005, 0.982);VALID;(0.077, 0.063, 0.995);(0.000, 0.000, 0.000);VALID;(0.104, 0.050, 0.993);(-0.032, 0.000, 0.000);0.1756067;VALID;(0.051, 0.078, 0.996);(0.032, 0.000, 0.000);0.1676424;0.9522299;0.4941395
412011;1000391555318915600;63759449039470;(0.260, 1.215, -1.043);(0.035, 0.185, 0.005, 0.982);VALID;(0.077, 0.063, 0.995);(0.000, 0.000, 0.000);VALID;(0.104, 0.050, 0.993);(-0.032, 0.000, 0.000);0.1759723;VALID;(0.052, 0.078, 0.996);(0.032, 0.000, 0.000);0.1680788;0.9692627;0.4607702
412012;1000391555328927500;63759449039487;(0.260, 1.215, -1.043);(0.035, 0.184, 0.005, 0.982);VALID;(0.077, 0.064, 0.995);(0.000, 0.000, 0.000);VALID;(0.103, 0.051, 0.993);(-0.032, 0.000, 0.000);0.1763953;VALID;(0.053, 0.078, 0.996);(0.032, 0.000, 0.000);0.1684974;0.9892411;0.4508239
412013;1000391555338960500;63759449039487;(0.260, 1.215, -1.043);(0.035, 0.184, 0.005, 0.982);VALID;(0.077, 0.064, 0.995);(0.000, 0.000, 0.000);VALID;(0.103, 0.051, 0.993);(-0.032, 0.000, 0.000);0.1767336;VALID;(0.053, 0.078, 0.996);(0.032, 0.000, 0.000);0.1689702;1.00442;0.469452
412014;1000391555348945300;63759449039504;(0.261, 1.215, -1.043);(0.035, 0.184, 0.005, 0.982);VALID;(0.078, 0.064, 0.995);(0.000, 0.000, 0.000);VALID;(0.103, 0.051, 0.993);(-0.032, 0.000, 0.000);0.1771162;VALID;(0.054, 0.078, 0.996);(0.032, 0.000, 0.000);0.1692279;1.015865;0.494002
412015;1000391555358905100;63759449039504;(0.261, 1.215, -1.043);(0.035, 0.184, 0.005, 0.982);VALID;(0.079, 0.063, 0.995);(0.000, 0.000, 0.000);VALID;(0.103, 0.051, 0.993);(-0.032, 0.000, 0.000);0.1773401;VALID;(0.056, 0.077, 0.995);(0.032, 0.000, 0.000);0.1694721;1.062484;0.3932443
412016;1000391555369024700;63759449039520;(0.261, 1.215, -1.043);(0.035, 0.184, 0.004, 0.982);VALID;(0.081, 0.063, 0.995);(0.000, 0.000, 0.000);VALID;(0.105, 0.051, 0.993);(-0.032, 0.000, 0.000);0.1775492;VALID;(0.057, 0.076, 0.995);(0.032, 0.000, 0.000);0.1696806;1.055727;0.4034177
412017;1000391555379034800;63759449039537;(0.261, 1.215, -1.043);(0.035, 0.183, 0.004, 0.982);VALID;(0.082, 0.063, 0.995);(0.000, 0.000, 0.000);VALID;(0.107, 0.051, 0.993);(-0.032, 0.000, 0.000);0.1777338;VALID;(0.058, 0.076, 0.995);(0.032, 0.000, 0.000);0.1699547;1.035229;0.5040644
412018;1000391555389031000;63759449039537;(0.261, 1.215, -1.043);(0.035, 0.183, 0.004, 0.982);VALID;(0.083, 0.063, 0.995);(0.000, 0.000, 0.000);VALID;(0.108, 0.051, 0.993);(-0.032, 0.000, 0.000);0.1779387;VALID;(0.058, 0.076, 0.995);(0.032, 0.000, 0.000);0.1702251;1.032498;0.4779853
412019;1000391555399034600;63759449039556;(0.261, 1.215, -1.043);(0.035, 0.183, 0.004, 0.982);VALID;(0.084, 0.063, 0.994);(0.000, 0.000, 0.000);VALID;(0.111, 0.051, 0.993);(-0.032, 0.000, 0.000);0.1780674;VALID;(0.058, 0.076, 0.995);(0.032, 0.000, 0.000);0.1705901;1.003258;0.4304167
412020;1000391555409028500;63759449039556;(0.261, 1.215, -1.043);(0.035, 0.183, 0.004, 0.982);VALID;(0.085, 0.063, 0.994);(0.000, 0.000, 0.000);VALID;(0.112, 0.051, 0.992);(-0.032, 0.000, 0.000);0.1780763;VALID;(0.058, 0.075, 0.995);(0.032, 0.000, 0.000);0.1709763;0.9943412;0.3762829
412021;1000391555419040100;63759449039571;(0.261, 1.215, -1.043);(0.035, 0.183, 0.004, 0.983);VALID;(0.085, 0.063, 0.994);(0.000, 0.000, 0.000);VALID;(0.112, 0.051, 0.992);(-0.032, 0.000, 0.000);0.1781871;VALID;(0.058, 0.075, 0.995);(0.032, 0.000, 0.000);0.1711229;0.9888093;0.3762709
412022;1000391555429162000;63759449039587;(0.260, 1.215, -1.043);(0.036, 0.182, 0.004, 0.983);VALID;(0.086, 0.063, 0.994);(0.000, 0.000, 0.000);VALID;(0.113, 0.051, 0.992);(-0.032, 0.000, 0.000);0.1782784;VALID;(0.058, 0.075, 0.995);(0.032, 0.000, 0.000);0.1712526;0.9890897;0.4240459
412023;1000391555439273600;63759449039587;(0.260, 1.215, -1.043);(0.036, 0.182, 0.004, 0.983);VALID;(0.086, 0.063, 0.994);(0.000, 0.000, 0.000);VALID;(0.113, 0.052, 0.992);(-0.032, 0.000, 0.000);0.1781062;VALID;(0.058, 0.075, 0.995);(0.032, 0.000, 0.000);0.1713378;0.9854331;0.4287753
412025;1000391555459155600;63759449039704;(0.260, 1.215, -1.043);(0.037, 0.175, 0.005, 0.984);VALID;(0.086, 0.063, 0.994);(0.000, 0.000, 0.000);VALID;(0.113, 0.052, 0.992);(-0.032, 0.000, 0.000);0.1780456;VALID;(0.058, 0.075, 0.995);(0.032, 0.000, 0.000);0.1714495;0.9872998;0.457196
412034;1000391555549304700;63759449039704;(0.260, 1.215, -1.043);(0.037, 0.175, 0.005, 0.984);VALID;(0.165, 0.050, 0.985);(0.000, 0.000, 0.000);VALID;(0.180, 0.042, 0.983);(-0.032, 0.000, 0.000);0.1796616;INVALID;;;;2;0
412035;1000391555559413500;63759449039704;(0.260, 1.215, -1.043);(0.037, 0.175, 0.005, 0.984);VALID;(0.228, 0.037, 0.973);(0.000, 0.000, 0.000);VALID;(0.234, 0.033, 0.972);(-0.032, 0.000, 0.000);0.1877869;INVALID;;;;2;0
412036;1000391555569414600;63759449039721;(0.260, 1.215, -1.043);(0.037, 0.174, 0.006, 0.984);VALID;(0.309, -0.018, 0.951);(0.000, 0.000, 0.000);VALID;(0.311, -0.018, 0.950);(-0.032, 0.000, 0.000);0.1572119;INVALID;;;;2;0
412037;1000391555579403300;63759449039739;(0.260, 1.215, -1.043);(0.037, 0.172, 0.006, 0.984);VALID;(0.328, -0.034, 0.944);(0.000, 0.000, 0.000);VALID;(0.330, -0.032, 0.943);(-0.032, 0.000, 0.000);0.1756007;INVALID;;;;2;0
412038;1000391555589407400;63759449039739;(0.260, 1.215, -1.043);(0.037, 0.172, 0.006, 0.984);INVALID;;;INVALID;;;;INVALID;;;;;
412039;1000391555599415800;63759449039754;(0.260, 1.215, -1.042);(0.037, 0.171, 0.006, 0.985);VALID;(0.357, -0.104, 0.928);(0.000, 0.000, 0.000);VALID;(0.360, -0.104, 0.927);(-0.032, 0.000, 0.000);0.1530565;INVALID;;;;2;0
412040;1000391555609402700;63759449039755;(0.260, 1.215, -1.042);(0.037, 0.171, 0.006, 0.985);VALID;(0.340, -0.066, 0.938);(0.000, 0.000, 0.000);VALID;(0.343, -0.066, 0.937);(-0.032, 0.000, 0.000);0.1747326;INVALID;;;;2;0
412041;1000391555619538700;63759449039770;(0.260, 1.215, -1.042);(0.037, 0.170, 0.006, 0.985);VALID;(0.310, -0.039, 0.950);(0.000, 0.000, 0.000);VALID;(0.313, -0.038, 0.949);(-0.032, 0.000, 0.000);0.1871175;INVALID;;;;2;0
412042;1000391555629667600;63759449039787;(0.260, 1.215, -1.042);(0.036, 0.169, 0.006, 0.985);VALID;(0.305, -0.045, 0.951);(0.000, 0.000, 0.000);VALID;(0.308, -0.044, 0.950);(-0.032, 0.000, 0.000);0.1853162;INVALID;;;;2;0
412043;1000391555639526800;63759449039787;(0.260, 1.215, -1.042);(0.036, 0.169, 0.006, 0.985);VALID;(0.295, -0.052, 0.954);(0.000, 0.000, 0.000);VALID;(0.299, -0.051, 0.953);(-0.032, 0.000, 0.000);0.18997;INVALID;;;;2;0
412044;1000391555649543100;63759449039804;(0.260, 1.215, -1.042);(0.037, 0.168, 0.006, 0.985);VALID;(0.286, -0.051, 0.957);(0.000, 0.000, 0.000);VALID;(0.290, -0.051, 0.956);(-0.032, 0.000, 0.000);0.189465;INVALID;;;;2;0
412045;1000391555659532400;63759449039804;(0.260, 1.215, -1.042);(0.037, 0.168, 0.006, 0.985);VALID;(0.277, -0.049, 0.960);(0.000, 0.000, 0.000);VALID;(0.282, -0.048, 0.958);(-0.032, 0.000, 0.000);0.1895178;INVALID;;;;2;0
412046;1000391555669522200;63759449039819;(0.261, 1.215, -1.042);(0.037, 0.168, 0.007, 0.985);VALID;(0.273, -0.048, 0.961);(0.000, 0.000, 0.000);VALID;(0.278, -0.048, 0.959);(-0.032, 0.000, 0.000);0.1889061;INVALID;;;;2;0
412047;1000391555679678700;63759449039835;(0.261, 1.215, -1.042);(0.037, 0.167, 0.007, 0.985);VALID;(0.261, -0.046, 0.964);(0.000, 0.000, 0.000);VALID;(0.275, -0.048, 0.960);(-0.032, 0.000, 0.000);0.1886411;VALID;(0.122, -0.023, 0.992);(0.032, 0.000, 0.000);0.2070371;0.3938848;0
412048;1000391555689653000;63759449039835;(0.261, 1.215, -1.042);(0.037, 0.167, 0.007, 0.985);VALID;(0.248, -0.043, 0.968);(0.000, 0.000, 0.000);VALID;(0.270, -0.049, 0.962);(-0.032, 0.000, 0.000);0.1882469;VALID;(0.140, 0.002, 0.990);(0.032, 0.000, 0.000);0.2070327;0.412327;0
412049;1000391555699663900;63759449039852;(0.261, 1.215, -1.042);(0.037, 0.167, 0.007, 0.985);VALID;(0.237, -0.041, 0.971);(0.000, 0.000, 0.000);VALID;(0.265, -0.050, 0.963);(-0.032, 0.000, 0.000);0.1881071;VALID;(0.080, 0.062, 0.995);(0.032, 0.000, 0.000);0.2055025;0.2477558;0
412050;1000391555709656200;63759449039869;(0.261, 1.215, -1.042);(0.037, 0.167, 0.007, 0.985);VALID;(0.231, -0.041, 0.972);(0.000, 0.000, 0.000);VALID;(0.262, -0.051, 0.964);(-0.032, 0.000, 0.000);0.1881741;VALID;(0.109, 0.042, 0.993);(0.032, 0.000, 0.000);0.1977176;0.2988163;0
412051;1000391555719657100;63759449039869;(0.261, 1.215, -1.042);(0.037, 0.167, 0.007, 0.985);VALID;(0.227, -0.040, 0.973);(0.000, 0.000, 0.000);VALID;(0.259, -0.051, 0.965);(-0.032, 0.000, 0.000);0.1882541;VALID;(0.131, 0.026, 0.991);(0.032, 0.000, 0.000);0.1972429;0.3581707;0
412052;1000391555729660600;63759449039885;(0.261, 1.215, -1.042);(0.037, 0.167, 0.006, 0.985);VALID;(0.224, -0.039, 0.974);(0.000, 0.000, 0.000);VALID;(0.257, -0.052, 0.965);(-0.032, 0.000, 0.000);0.1884524;VALID;(0.148, 0.015, 0.989);(0.032, 0.000, 0.000);0.1970225;0.4168912;0
412053;1000391555739665800;63759449039885;(0.261, 1.215, -1.042);(0.037, 0.167, 0.006, 0.985);VALID;(0.222, -0.039, 0.974);(0.000, 0.000, 0.000);VALID;(0.254, -0.052, 0.966);(-0.032, 0.000, 0.000);0.1886549;VALID;(0.159, 0.006, 0.987);(0.032, 0.000, 0.000);0.1954551;0.4762154;0
412054;1000391555749799200;63759449039900;(0.262, 1.215, -1.042);(0.038, 0.167, 0.006, 0.985);VALID;(0.221, -0.039, 0.974);(0.000, 0.000, 0.000);VALID;(0.253, -0.053, 0.966);(-0.032, 0.000, 0.000);0.1888633;VALID;(0.164, -0.001, 0.987);(0.032, 0.000, 0.000);0.1940978;0.5200527;0
412055;1000391555759915400;63759449039917;(0.262, 1.215, -1.042);(0.038, 0.167, 0.005, 0.985);VALID;(0.223, -0.039, 0.974);(0.000, 0.000, 0.000);VALID;(0.252, -0.054, 0.966);(-0.032, 0.000, 0.000);0.1888742;VALID;(0.178, -0.005, 0.984);(0.032, 0.000, 0.000);0.1933098;0.5823587;0
412056;1000391555769767300;63759449039917;(0.262, 1.215, -1.042);(0.038, 0.167, 0.005, 0.985);VALID;(0.225, -0.039, 0.974);(0.000, 0.000, 0.000);VALID;(0.252, -0.054, 0.966);(-0.032, 0.000, 0.000);0.1889807;VALID;(0.191, -0.007, 0.982);(0.032, 0.000, 0.000);0.1927814;0.6386299;0
412057;1000391555779778700;63759449039934;(0.263, 1.215, -1.042);(0.038, 0.167, 0.005, 0.985);VALID;(0.226, -0.039, 0.973);(0.000, 0.000, 0.000);VALID;(0.251, -0.055, 0.966);(-0.032, 0.000, 0.000);0.1890869;VALID;(0.194, -0.012, 0.981);(0.032, 0.000, 0.000);0.1928341;0.6948681;0
412058;1000391555789788100;63759449039934;(0.263, 1.215, -1.042);(0.038, 0.167, 0.005, 0.985);VALID;(0.227, -0.039, 0.973);(0.000, 0.000, 0.000);VALID;(0.251, -0.055, 0.966);(-0.032, 0.000, 0.000);0.1891534;VALID;(0.200, -0.013, 0.980);(0.032, 0.000, 0.000);0.1929577;0.715795;0
412059;1000391555799799900;63759449039952;(0.263, 1.215, -1.042);(0.038, 0.167, 0.004, 0.985);VALID;(0.227, -0.039, 0.973);(0.000, 0.000, 0.000);VALID;(0.251, -0.056, 0.966);(-0.032, 0.000, 0.000);0.189273;VALID;(0.201, -0.013, 0.979);(0.032, 0.000, 0.000);0.1944349;0.7196881;0
412060;1000391555809915600;63759449039967;(0.263, 1.214, -1.042);(0.039, 0.168, 0.004, 0.985);VALID;(0.227, -0.038, 0.973);(0.000, 0.000, 0.000);VALID;(0.251, -0.056, 0.966);(-0.032, 0.000, 0.000);0.1895993;VALID;(0.200, -0.013, 0.980);(0.032, 0.000, 0.000);0.1945387;0.7112376;0
412061;1000391555819993100;63759449039967;(0.263, 1.214, -1.042);(0.039, 0.168, 0.004, 0.985);VALID;(0.228, -0.038, 0.973);(0.000, 0.000, 0.000);VALID;(0.251, -0.057, 0.966);(-0.032, 0.000, 0.000);0.1898479;VALID;(0.204, -0.013, 0.979);(0.032, 0.000, 0.000);0.1951458;0.7080575;0
412062;1000391555829906800;63759449039986;(0.264, 1.214, -1.042);(0.039, 0.168, 0.003, 0.985);VALID;(0.228, -0.039, 0.973);(0.000, 0.000, 0.000);VALID;(0.252, -0.057, 0.966);(-0.032, 0.000, 0.000);0.1901163;VALID;(0.201, -0.023, 0.979);(0.032, 0.000, 0.000);0.1954723;0.8407179;0
412063;1000391555839910800;63759449039986;(0.264, 1.214, -1.042);(0.039, 0.168, 0.003, 0.985);VALID;(0.229, -0.039, 0.973);(0.000, 0.000, 0.000);VALID;(0.253, -0.056, 0.966);(-0.032, 0.000, 0.000);0.1904872;VALID;(0.202, -0.022, 0.979);(0.032, 0.000, 0.000);0.1956996;0.8323584;0
412064;1000391555849913000;63759449040002;(0.264, 1.214, -1.042);(0.039, 0.168, 0.002, 0.985);VALID;(0.229, -0.039, 0.973);(0.000, 0.000, 0.000);VALID;(0.253, -0.056, 0.966);(-0.032, 0.000, 0.000);0.1907273;VALID;(0.205, -0.020, 0.979);(0.032, 0.000, 0.000);0.1953541;0.8252526;0
412065;1000391555859910700;63759449040019;(0.265, 1.214, -1.042);(0.039, 0.168, 0.002, 0.985);VALID;(0.229, -0.041, 0.973);(0.000, 0.000, 0.000);VALID;(0.254, -0.057, 0.966);(-0.032, 0.000, 0.000);0.1911906;VALID;(0.202, -0.029, 0.979);(0.032, 0.000, 0.000);0.1953522;0.9271513;0
412066;1000391555870025300;63759449040019;(0.265, 1.214, -1.042);(0.039, 0.168, 0.002, 0.985);VALID;(0.230, -0.040, 0.972);(0.000, 0.000, 0.000);VALID;(0.255, -0.057, 0.965);(-0.032, 0.000, 0.000);0.1916131;VALID;(0.203, -0.027, 0.979);(0.032, 0.000, 0.000);0.1959355;0.8910655;0
412067;1000391555880031700;63759449040038;(0.265, 1.214, -1.042);(0.040, 0.169, 0.001, 0.985);VALID;(0.230, -0.040, 0.972);(0.000, 0.000, 0.000);VALID;(0.255, -0.057, 0.965);(-0.032, 0.000, 0.000);0.1920464;VALID;(0.205, -0.025, 0.978);(0.032, 0.000, 0.000);0.1965172;0.8716887;0
412068;1000391555890097600;63759449040038;(0.265, 1.214, -1.042);(0.040, 0.169, 0.001, 0.985);VALID;(0.231, -0.040, 0.972);(0.000, 0.000, 0.000);VALID;(0.257, -0.057, 0.965);(-0.032, 0.000, 0.000);0.1927049;VALID;(0.207, -0.024, 0.978);(0.032, 0.000, 0.000);0.196398;0.8486631;0
412069;1000391555900055600;63759449040069;(0.265, 1.214, -1.042);(0.040, 0.169, 0.000, 0.985);VALID;(0.232, -0.039, 0.972);(0.000, 0.000, 0.000);VALID;(0.258, -0.057, 0.964);(-0.032, 0.000, 0.000);0.193203;VALID;(0.207, -0.022, 0.978);(0.032, 0.000, 0.000);0.1981126;0.8230617;0
412070;1000391555910036100;63759449040069;(0.265, 1.214, -1.042);(0.040, 0.169, 0.000, 0.985);VALID;(0.233, -0.039, 0.972);(0.000, 0.000, 0.000);VALID;(0.259, -0.057, 0.964);(-0.032, 0.000, 0.000);0.1934723;VALID;(0.208, -0.021, 0.978);(0.032, 0.000, 0.000);0.1982693;0.8081938;0
412071;1000391555920030900;63759449040069;(0.265, 1.214, -1.042);(0.040, 0.169, 0.000, 0.985);VALID;(0.235, -0.038, 0.971);(0.000, 0.000, 0.000);VALID;(0.261, -0.058, 0.964);(-0.032, 0.000, 0.000);0.1938525;VALID;(0.209, -0.020, 0.978);(0.032, 0.000, 0.000);0.1987821;0.7771615;0
412072;1000391555930042700;63759449040084;(0.266, 1.214, -1.042);(0.041, 0.170, 0.000, 0.985);VALID;(0.236, -0.038, 0.971);(0.000, 0.000, 0.000);VALID;(0.264, -0.058, 0.963);(-0.032, 0.000, 0.000);0.1942252;VALID;(0.209, -0.019, 0.978);(0.032, 0.000, 0.000);0.1988728;0.7471615;0
412073;1000391555940166800;63759449040084;(0.266, 1.214, -1.042);(0.041, 0.170, 0.000, 0.985);VALID;(0.237, -0.037, 0.971);(0.000, 0.000, 0.000);VALID;(0.264, -0.057, 0.963);(-0.032, 0.000, 0.000);0.1946563;VALID;(0.209, -0.018, 0.978);(0.032, 0.000, 0.000);0.1988067;0.7413077;0
412074;1000391555950279400;63759449040101;(0.266, 1.214, -1.042);(0.041, 0.170, 0.000, 0.985);VALID;(0.238, -0.036, 0.971);(0.000, 0.000, 0.000);VALID;(0.264, -0.057, 0.963);(-0.032, 0.000, 0.000);0.1913723;VALID;(0.209, -0.015, 0.978);(0.032, 0.000, 0.000);0.2013553;0.7151082;0
412075;1000391555960161500;63759449040118;(0.266, 1.214, -1.042);(0.042, 0.171, 0.000, 0.984);VALID;(0.224, -0.037, 0.974);(0.000, 0.000, 0.000);VALID;(0.208, -0.002, 0.978);(-0.032, 0.000, 0.000);0.1995656;VALID;(0.235, -0.035, 0.971);(0.032, 0.000, 0.000);0.1955809;2;0
412076;1000391555970148800;63759449040118;(0.266, 1.214, -1.042);(0.042, 0.171, 0.000, 0.984);VALID;(0.225, -0.035, 0.974);(0.000, 0.000, 0.000);VALID;(0.218, -0.012, 0.976);(-0.032, 0.000, 0.000);0.1962597;VALID;(0.228, -0.031, 0.973);(0.032, 0.000, 0.000);0.2064221;2;0
412077;1000391555980180800;63759449040134;(0.266, 1.214, -1.043);(0.042, 0.172, 0.000, 0.984);VALID;(0.226, -0.034, 0.974);(0.000, 0.000, 0.000);VALID;(0.222, -0.018, 0.975);(-0.032, 0.000, 0.000);0.1962936;VALID;(0.225, -0.028, 0.974);(0.032, 0.000, 0.000);0.2058808;2;0
412078;1000391555990167900;63759449040134;(0.266, 1.214, -1.043);(0.042, 0.172, 0.000, 0.984);VALID;(0.225, -0.033, 0.974);(0.000, 0.000, 0.000);VALID;(0.225, -0.021, 0.974);(-0.032, 0.000, 0.000);0.1965165;VALID;(0.220, -0.024, 0.975);(0.032, 0.000, 0.000);0.2058998;2;0
412079;1000391556000291000;63759449040153;(0.266, 1.214, -1.043);(0.043, 0.173, 0.000, 0.984);VALID;(0.224, -0.032, 0.974);(0.000, 0.000, 0.000);VALID;(0.229, -0.023, 0.973);(-0.032, 0.000, 0.000);0.1971211;VALID;(0.212, -0.021, 0.977);(0.032, 0.000, 0.000);0.2055195;2;0
412080;1000391556010377700;63759449040168;(0.267, 1.213, -1.043);(0.043, 0.174, 0.000, 0.984);VALID;(0.224, -0.032, 0.974);(0.000, 0.000, 0.000);VALID;(0.236, -0.027, 0.971);(-0.032, 0.000, 0.000);0.1974731;VALID;(0.203, -0.019, 0.979);(0.032, 0.000, 0.000);0.205127;2;0
412081;1000391556020281300;63759449040168;(0.267, 1.213, -1.043);(0.043, 0.174, 0.000, 0.984);VALID;(0.224, -0.032, 0.974);(0.000, 0.000, 0.000);VALID;(0.241, -0.030, 0.970);(-0.032, 0.000, 0.000);0.1977569;VALID;(0.196, -0.017, 0.981);(0.032, 0.000, 0.000);0.2046917;2;0
412082;1000391556030284200;63759449040185;(0.267, 1.213, -1.043);(0.044, 0.176, 0.000, 0.983);VALID;(0.225, -0.032, 0.974);(0.000, 0.000, 0.000);VALID;(0.246, -0.033, 0.969);(-0.032, 0.000, 0.000);0.1978822;VALID;(0.183, -0.016, 0.983);(0.032, 0.000, 0.000);0.2049686;0.9081717;0
412083;1000391556040286500;63759449040185;(0.267, 1.213, -1.043);(0.044, 0.176, 0.000, 0.983);VALID;(0.224, -0.032, 0.974);(0.000, 0.000, 0.000);VALID;(0.249, -0.037, 0.968);(-0.032, 0.000, 0.000);0.1981943;VALID;(0.180, -0.014, 0.984);(0.032, 0.000, 0.000);0.2051776;0.8037986;0
412084;1000391556050284700;63759449040201;(0.267, 1.213, -1.043);(0.045, 0.178, 0.001, 0.983);VALID;(0.224, -0.032, 0.974);(0.000, 0.000, 0.000);VALID;(0.251, -0.039, 0.967);(-0.032, 0.000, 0.000);0.1984978;VALID;(0.177, -0.013, 0.984);(0.032, 0.000, 0.000);0.2049834;0.7468093;0
412085;1000391556060417700;63759449040217;(0.267, 1.213, -1.043);(0.046, 0.179, 0.002, 0.983);VALID;(0.224, -0.031, 0.974);(0.000, 0.000, 0.000);VALID;(0.252, -0.040, 0.967);(-0.032, 0.000, 0.000);0.1990579;VALID;(0.181, -0.011, 0.983);(0.032, 0.000, 0.000);0.2051014;0.7469517;0
412086;1000391556070395800;63759449040217;(0.267, 1.213, -1.043);(0.046, 0.179, 0.002, 0.983);VALID;(0.223, -0.031, 0.974);(0.000, 0.000, 0.000);VALID;(0.252, -0.041, 0.967);(-0.032, 0.000, 0.000);0.1993551;VALID;(0.179, -0.011, 0.984);(0.032, 0.000, 0.000);0.2050647;0.7218172;0
412087;1000391556080400700;63759449040234;(0.268, 1.213, -1.043);(0.047, 0.181, 0.003, 0.982);VALID;(0.223, -0.030, 0.974);(0.000, 0.000, 0.000);VALID;(0.253, -0.042, 0.967);(-0.032, 0.000, 0.000);0.1995498;VALID;(0.181, -0.010, 0.983);(0.032, 0.000, 0.000);0.2051392;0.7224537;0
412088;1000391556090410300;63759449040234;(0.268, 1.213, -1.043);(0.047, 0.181, 0.003, 0.982);VALID;(0.222, -0.030, 0.975);(0.000, 0.000, 0.000);VALID;(0.253, -0.043, 0.967);(-0.032, 0.000, 0.000);0.1999551;VALID;(0.179, -0.009, 0.984);(0.032, 0.000, 0.000);0.2052975;0.7007693;0
412089;1000391556100409100;63759449040255;(0.268, 1.213, -1.043);(0.048, 0.183, 0.006, 0.982);VALID;(0.222, -0.029, 0.975);(0.000, 0.000, 0.000);VALID;(0.253, -0.043, 0.967);(-0.032, 0.000, 0.000);0.2006082;VALID;(0.178, -0.009, 0.984);(0.032, 0.000, 0.000);0.2053124;0.683786;0
412090;1000391556110409300;63759449040255;(0.268, 1.213, -1.043);(0.048, 0.183, 0.006, 0.982);VALID;(0.220, -0.029, 0.975);(0.000, 0.000, 0.000);VALID;(0.253, -0.043, 0.967);(-0.032, 0.000, 0.000);0.2010711;VALID;(0.176, -0.009, 0.984);(0.032, 0.000, 0.000);0.2053118;0.6717638;0
412091;1000391556120405600;63759449040271;(0.268, 1.213, -1.043);(0.049, 0.185, 0.007, 0.981);VALID;(0.219, -0.029, 0.975);(0.000, 0.000, 0.000);VALID;(0.253, -0.043, 0.966);(-0.032, 0.000, 0.000);0.201732;VALID;(0.174, -0.008, 0.985);(0.032, 0.000, 0.000);0.2051053;0.6556205;0
412092;1000391556130548000;63759449040288;(0.268, 1.213, -1.043);(0.050, 0.187, 0.009, 0.981);VALID;(0.220, -0.028, 0.975);(0.000, 0.000, 0.000);VALID;(0.254, -0.043, 0.966);(-0.032, 0.000, 0.000);0.202051;VALID;(0.176, -0.007, 0.984);(0.032, 0.000, 0.000);0.2054503;0.6565764;0
412093;1000391556140634300;63759449040288;(0.268, 1.213, -1.043);(0.050, 0.187, 0.009, 0.981);VALID;(0.221, -0.027, 0.975);(0.000, 0.000, 0.000);VALID;(0.254, -0.043, 0.966);(-0.032, 0.000, 0.000);0.2025589;VALID;(0.178, -0.006, 0.984);(0.032, 0.000, 0.000);0.2058542;0.6584245;0
412094;1000391556150551800;63759449040304;(0.268, 1.212, -1.043);(0.051, 0.189, 0.011, 0.981);VALID;(0.221, -0.026, 0.975);(0.000, 0.000, 0.000);VALID;(0.254, -0.042, 0.966);(-0.032, 0.000, 0.000);0.202659;VALID;(0.178, -0.005, 0.984);(0.032, 0.000, 0.000);0.2059867;0.6574247;0
412095;1000391556160529300;63759449040304;(0.268, 1.212, -1.043);(0.051, 0.189, 0.011, 0.981);VALID;(0.221, -0.025, 0.975);(0.000, 0.000, 0.000);VALID;(0.253, -0.042, 0.967);(-0.032, 0.000, 0.000);0.2028023;VALID;(0.179, -0.004, 0.984);(0.032, 0.000, 0.000);0.2059778;0.658519;0
412096;1000391556170533400;63759449040320;(0.268, 1.212, -1.043);(0.051, 0.190, 0.012, 0.980);VALID;(0.219, -0.024, 0.975);(0.000, 0.000, 0.000);VALID;(0.252, -0.041, 0.967);(-0.032, 0.000, 0.000);0.2031554;VALID;(0.177, -0.003, 0.984);(0.032, 0.000, 0.000);0.20509;0.6520876;0
412097;1000391556180591700;63759449040336;(0.268, 1.213, -1.043);(0.051, 0.192, 0.014, 0.980);VALID;(0.217, -0.024, 0.976);(0.000, 0.000, 0.000);VALID;(0.252, -0.041, 0.967);(-0.032, 0.000, 0.000);0.2031849;VALID;(0.174, -0.004, 0.985);(0.032, 0.000, 0.000);0.2049274;0.6468361;0
412098;1000391556190656300;63759449040336;(0.268, 1.213, -1.043);(0.051, 0.192, 0.014, 0.980);VALID;(0.214, -0.024, 0.977);(0.000, 0.000, 0.000);VALID;(0.250, -0.041, 0.967);(-0.032, 0.000, 0.000);0.202819;VALID;(0.169, -0.004, 0.986);(0.032, 0.000, 0.000);0.2051249;0.6351403;0
412099;1000391556200659800;63759449040356;(0.268, 1.213, -1.043);(0.051, 0.193, 0.014, 0.980);VALID;(0.210, -0.024, 0.977);(0.000, 0.000, 0.000);VALID;(0.249, -0.041, 0.968);(-0.032, 0.000, 0.000);0.2027523;VALID;(0.166, -0.005, 0.986);(0.032, 0.000, 0.000);0.2049325;0.6304802;0
